,Character,Radical,CharFreq,Radicals,TokenIDs,Length,Bytes,Radical_family,List_radical,Radical_len,List_neither,Pair_radical,Pair_neither
197,腋,月,0.3557144828436079,"('月',)","[164, 227, 233]",3,e8858b,46,"['脑', '脱', '腱', '膝', '腹', '腾', '腓', '脆', '脾', '脚', '脸', '脊', '腔', '脖', '腰', '腿', '腮', '腥', '脐', '腻', '膏', '脉', '膀', '脂', '脓', '腭', '脏', '膨', '膛', '腕', '腊', '膜', '膳', '膊', '腼', '脯', '膈', '膘', '腚', '脍', '腺', '腴', '腆', '腑', '膺']",45,"['槃', '瀚', '嚣', '榻', '蔗', '踢', '嘁', '蟾', '疡', '薰', '鹅', '擢', '翳', '鸨', '蟋', '槟', '咄', '憬', '麻', '鲥', '槽', '瘌', '蔻', '研', '狼', '砭', '咂', '搪', '痧', '悃', '橘', '鲤', '砌', '猢', '携', '翩', '痒', '蛟', '嘀', '蓟', '垦', '酿', '噗', '悖', '蹈', '莹', '蛎', '蹟', '蝻', '獠', '悉', '梢', '潦', '慢', '莱', '澄', '瘤', '瞩', '砾', '蛀', '噜', '瞰', '韧', '咣', '糗', '砚', '醒', '嚏', '饽', '蠢', '糜', '蓝', '瓶', '嘈', '醛', '蚍', '崛', '鉴', '饰', '憧', '嗐', '蹑', '鳗', '疱', '噬', '蚀', '鲮', '婀', '鹚', '橡', '鸶', '崇', '瞿', '梳', '鼾', '瞟', '蔚']",膏,嚣
198,慰,心,4.037708952872536,"('心', '忄')","[162, 227, 108]",3,e685b0,39,"['憋', '悲', '憨', '悠', '慈', '悉', '患', '慕', '憩']",9,"['嘚', '咛', '翎', '糨', '鞭', '槛', '蟋', '症', '噗', '矩', '翱', '骂', '腕', '蛳', '獒', '煸', '蹭', '蝌', '咙', '葬', '瞒', '妃', '狈', '搽', '咣', '蛀', '簿', '翔', '瞥', '矬', '嘭', '嘴', '狂', '烷', '莉', '韬', '烯', '蝣', '蹒', '犀', '犊', '醚', '薪', '瓷', '檫', '魏', '熟', '糗', '鸵', '腰', '鳍', '狄', '矢', '嶂', '澪', '鹑', '酥', '饪', '酶', '婚', '榛', '獠', '蜘', '妾', '藐', '澈', '蝉', '蹶', '蔫', '鳕', '蛙', '醇', '螺', '嚷', '砧', '傍', '鼹', '疑', '烛', '橱', '椅', '糟', '饰', '炎', '瞌', '蜮', '潦', '狮', '痢', '翠', '麻', '韧', '狰', '融', '膏']",慕,饰
199,脚,月,5.3740660990608555,"('月',)","[164, 226, 248]",3,e8849a,46,"['脑', '脱', '腱', '膝', '腹', '腾', '腓', '脆', '脾', '腋', '脸', '脊', '腔', '脖', '腰', '腿', '腮', '腥', '脐', '腻', '膏', '脉', '膀', '脂', '脓', '腭', '脏', '膨', '膛', '腕', '腊', '膜', '膳', '膊', '腼', '脯', '膈', '膘', '腚', '脍', '腺', '腴', '腆', '腑', '膺']",45,"['蠢', '蜓', '鸭', '憧', '蝌', '瘢', '犄', '瘘', '饭', '酯', '炖', '鹈', '檬', '蔡', '酗', '疡', '獭', '慵', '砰', '藓', '骡', '螅', '瞧', '酥', '燻', '傍', '搞', '瞿', '鱿', '搓', '醒', '韧', '携', '鲁', '酱', '蹶', '疙', '咀', '蛋', '蹙', '糁', '蜀', '鬓', '妥', '嚎', '痴', '藩', '褓', '蔓', '瞩', '猛', '蚁', '热', '褴', '狼', '疯', '蜊', '嗑', '蜉', '蚊', '慈', '褂', '咚', '榄', '蹈', '鸠', '嗽', '酩', '莫', '薛', '蔼', '鄙', '醐', '葵', '璀', '梧', '犟', '傧', '鳖', '峙', '痕', '獗', '蔑', '鸦', '髌', '烃', '媲', '短', '咒', '疮', '麓', '薄', '噬']",膛,咀
200,糗,米,1.8678096017857468,"('米',)","[163, 111, 245]",3,e7b397,14,"['糖', '糨', '糟', '糕', '糜', '糠', '糊', '糯', '糙', '糅', '娄', '糍', '糁']",13,"['猛', '峦', '噱', '娥', '嗔', '脚', '蠖', '瞧', '槽', '痴', '憔', '疵', '蜇', '磋', '骏', '麸', '蝣', '鸿', '崽', '翻', '慑', '痞', '犸', '嗑', '蛹', '砣', '槌', '饲', '蛤', '藻', '鬃', '咿', '脍', '鸽', '悉', '憎', '烹', '翠', '橱', '椅', '娼', '蔡', '搪', '搭', '螈', '腓', '鞭', '犊', '莫', '椁', '醐', '橙', '椒', '蔬', '骁', '醮', '蒙', '蛆', '蹙', '骸', '葱', '瘌', '煲', '椰', '狸', '脔', '瞒', '嶙', '燻', '蜮', '鸯', '矢', '榔', '酮', '炸', '梅', '蹿', '械', '嗙', '檐', '蚊', '膏', '榨', '蝌', '嘤', '嚎', '妄', '激', '蓬', '鱿', '鸟', '瑰', '璞', '鳏', '脓', '蹼', '榜', '煞', '嗯', '蛇']",糯,椰
201,悖,忄,0.10093071857844066,"('心', '忄')","[162, 224, 244]",3,e68296,39,"['懊', '慑', '悔', '懒', '懵', '憎', '憾', '懂', '悯', '悄', '悍', '憧', '慢', '悦', '懦', '慎', '悼', '悴', '慷', '悟', '懈', '悃', '慨', '憔', '慵', '悸', '憬', '懑']",28,"['膳', '蜘', '嫂', '腰', '媚', '疵', '烙', '醛', '噻', '娣', '躲', '膈', '蜗', '梁', '矫', '酵', '嘲', '鹃', '潦', '病', '娆', '磋', '疝', '瘸', '褓', '峡', '嶂', '麂', '崎', '猕', '鲸', '娩', '妄', '璜', '蔬', '蔡', '蜻', '魏', '嗔', '妇', '蘸', '咪', '咔', '搽', '瘫', '妨', '烦', '噘', '炎', '嘞', '鼬', '崔', '娱', '鬃', '蝠', '熏', '嘣', '樱', '翟', '葱', '狸', '鹿', '蓄', '梯', '瘢', '梧', '蒋', '猛', '蜉', '妯', '擂', '威', '咤', '猥', '脂', '榻', '疾', '椽', '砸', '猿', '咿', '翘', '婊', '咚', '擤', '蕨', '峨', '擀', '瑕', '瀚', '麾', '槟', '藉', '蟆', '搀']",悔,猛
202,脸,月,5.560852385666892,"('月',)","[164, 226, 116]",3,e884b8,46,"['脑', '脱', '腱', '膝', '腹', '腾', '腓', '脆', '脾', '腋', '脚', '脊', '腔', '脖', '腰', '腿', '腮', '腥', '脐', '腻', '膏', '脉', '膀', '脂', '脓', '腭', '脏', '膨', '膛', '腕', '腊', '膜', '膳', '膊', '腼', '脯', '膈', '膘', '腚', '脍', '腺', '腴', '腆', '腑', '膺']",45,"['鹊', '娠', '酒', '痔', '瘠', '饴', '饲', '猜', '橱', '椽', '橘', '融', '鲤', '砂', '莱', '莫', '咙', '婉', '檐', '猿', '儆', '酩', '瓣', '蚀', '餮', '猕', '瓯', '藜', '嗦', '酮', '醐', '蜚', '横', '娘', '矩', '狈', '崔', '嗙', '搐', '煎', '痕', '鸽', '擦', '婆', '蛎', '蹶', '犊', '咏', '猴', '饭', '瀣', '槃', '蛀', '骼', '嘈', '炆', '蚜', '婊', '妙', '垣', '犯', '娌', '痢', '瞻', '榻', '鸸', '榎', '峰', '薯', '狄', '鹦', '螳', '酣', '嚣', '鲟', '鬣', '蛮', '鸭', '蔻', '蹊', '瞑', '蝌', '蛙', '噫', '醍', '嘎', '璃', '嗣', '榄', '嗖', '蓖', '襟', '蹋', '潘', '骨', '鸫', '蹿', '簪']",脓,痔
203,嫦,女,0.4193680132771557,"('女',)","[161, 104, 99]",3,e5aba6,69,"['嫌', '娱', '娇', '婚', '娼', '威', '嫂', '妮', '妳', '妇', '妖', '妓', '妻', '妄', '妨', '娴', '妹', '妾', '妙', '妥', '嫡', '嫖', '婴', '嬉', '妒', '媚', '媳', '媒', '婢', '媲', '娘', '妞', '妩', '妃', '娟', '妆', '妯', '娑', '妊', '嬷', '婶', '嫁', '嫩', '婉', '娶', '娃', '婊', '婆', '嫉', '妍', '妈', '娥', '妲', '婀', '嬗', '娣', '嫔', '娓', '媾', '娆', '婿', '娌', '娠', '妪', '娩', '媛', '娜', '婪']",68,"['髓', '鲨', '蝌', '猬', '腋', '鏖', '莱', '蜓', '餮', '蹂', '鳕', '蜈', '鹞', '骼', '鹜', '蝈', '横', '榕', '峰', '咆', '骨', '疖', '憩', '蚶', '矗', '酝', '腓', '鹦', '疝', '猕', '瑞', '蛀', '噔', '嗐', '嘎', '矮', '梢', '襄', '莲', '犹', '熊', '椎', '煊', '饨', '蜷', '槟', '藕', '咔', '髦', '咎', '慢', '搓', '髋', '瑙', '噱', '蟀', '狐', '糍', '蒋', '猛', '鲣', '鬓', '蹭', '垮', '糠', '椴', '慕', '醐', '骰', '噌', '搪', '蕊', '莫', '嗦', '蛳', '翡', '嗝', '酷', '梓', '鞑', '榄', '饰', '槐', '猝', '蒜', '烫', '魂', '鼬', '鸡', '嘀', '懂', '炎', '蛋', '酥']",嫩,烫
204,炖,火,2.644336228819669,"('火', '灬')","[163, 224, 244]",3,e78296,61,"['烦', '炕', '烤', '烟', '煤', '炒', '炮', '烬', '熄', '炼', '烛', '烘', '烧', '烫', '烩', '炊', '熔', '烙', '炉', '烂', '煅', '熨', '燮', '炷', '炫', '燎', '炎', '煲', '煸', '炸', '煊', '燥', '炯', '煽', '炳', '炙', '炽', '煨', '燻', '炆', '烷', '熠', '烊', '烃', '烯']",45,"['疝', '痪', '麟', '脉', '濒', '猪', '鸣', '腥', '嫖', '薇', '憔', '搞', '痕', '矗', '麸', '蒸', '梁', '鏖', '痛', '悠', '蛋', '疚', '糅', '痿', '激', '蘸', '瞟', '鹉', '澄', '獠', '莲', '醍', '娜', '慕', '膀', '蝣', '猕', '榕', '蛎', '懑', '醛', '鹕', '潭', '疸', '蛤', '咔', '痩', '蛭', '狸', '蒂', '咸', '麻', '骼', '莓', '褥', '威', '崴', '咬', '憨', '榄', '榭', '咨', '蝌', '鲍', '砌', '蟆', '痘', '薪', '垛', '猿', '鸦', '瞒', '犟', '蹈', '鸵', '狩', '腓', '葱', '妾', '橘', '娼', '矣', '鹧', '莱', '鱼', '嘞', '葡', '娱', '蒋']",炸,娜
205,狗,犭,5.544540522938094,"('犬', '犭')","[163, 233, 245]",3,e78b97,45,"['猎', '狩', '狙', '猕', '狼', '猜', '狂', '独', '狸', '狮', '犯', '狡', '猫', '猪', '狒', '狭', '狠', '猛', '猿', '獠', '狱', '猴', '猩', '猝', '猖', '猥', '狐', '猢', '狄', '獭', '犷', '猡', '獗', '犸', '狲', '猬', '狈', '猾']",38,"['脚', '鸪', '橱', '嫌', '脂', '婪', '懵', '嘿', '瓜', '搬', '擂', '疲', '搏', '蟑', '崇', '蔗', '瞳', '腼', '魁', '脖', '咀', '饰', '鬃', '儡', '蜥', '藕', '鸶', '蔑', '妳', '蜈', '娥', '莅', '髦', '娆', '醚', '糁', '烈', '饺', '峨', '娄', '傻', '矿', '烤', '蛙', '蛀', '熠', '砭', '梧', '翅', '蓬', '搅', '踩', '妩', '嚄', '蹭', '嫩', '骥', '炉', '疮', '橙', '鸬', '榎', '嘞', '咋', '蟒', '膳', '瀣', '煲', '榴', '潭', '蝶', '矢', '鄂', '嬷', '鳅', '螅', '踱', '噘', '炕', '妪', '蝎', '嬉', '磋', '妍', '蒡', '瘾', '椿', '榉', '饶', '螃', '鳗', '鹤', '蕴', '鸳', '憔', '魏']",狡,嬉
206,躯,身,1.911821387738774,"('身',)","[164, 118, 107]",3,e8baaf,4,"['躲', '躬', '躺']",3,"['婀', '酣', '嗐', '咲', '蹿', '鹧', '炉', '噘', '蛎', '咒', '梭', '嫉', '磋', '椅', '娃', '犄', '痫', '媚', '酶', '樽', '嬷', '瓯', '悲', '熹', '蓿', '躏', '腮', '妪', '梨', '璜', '炆', '蒲', '鲁', '榎', '蜡', '嚎', '搅', '糠', '擅', '烦', '崩', '樵', '蟹', '蛳', '鬣', '咐', '蟾', '崭', '螂', '翅', '疏', '蓝', '嗝', '翳', '脯', '峦', '瘢', '瓢', '酯', '踱', '矍', '襁', '嗅', '蚍', '磨', '瞑', '嘘', '蠕', '蚪', '妃', '脱', '蹙', '樱', '脉', '鼻', '饯', '瞩', '蛔', '酵', '献', '懈', '咬', '熔', '猖', '褴', '妻', '炎', '簪', '潜', '椎', '慰', '翱', '簿', '犯', '膊', '妩', '炙', '骸', '蔚', '饰']",躬,腮
207,蹩,足,0.38967442220184023,"('足',)","[164, 117, 102]",3,e8b9a9,37,"['蹿', '踹', '蹦', '蹊', '踌', '踪', '踏', '蹉', '踟', '踝', '踩', '蹟', '躁', '蹬', '蹈', '蹋', '踯', '踢', '蹒', '蹭', '踉', '蹙', '蹲', '踊', '踱', '蹂', '蹑', '躇', '蹰', '踞', '躅', '踵', '蹼', '躏', '蹶', '蹴']",36,"['瓦', '蔫', '鸥', '妆', '酸', '痹', '醋', '瑞', '懈', '葬', '傍', '瓤', '咱', '憧', '瑰', '蛀', '魇', '蚁', '鹑', '悟', '鹕', '燥', '蕾', '垮', '嚓', '狸', '痢', '痍', '犯', '蛐', '咒', '脏', '蛾', '莉', '腰', '磷', '傧', '襁', '婪', '嗨', '鸿', '垦', '鞠', '翘', '婀', '悴', '脆', '酚', '憾', '酥', '鹊', '蔼', '榨', '饵', '烧', '酪', '鳍', '鲑', '瞧', '傀', '鬣', '嚎', '磕', '嚯', '懵', '瘸', '椴', '嘞', '砂', '莫', '翁', '蕨', '峦', '炊', '煸', '饱', '蕴', '鞭', '妊', '橱', '骥', '婢', '鞑', '魅', '瘢', '懂', '鹚', '痿', '濒', '榷', '矜', '烦', '痉', '骆', '嗬', '咯', '症', '著']",蹒,妊
208,烘,火,1.9553936099798643,"('火', '灬')","[163, 225, 246]",3,e78398,61,"['烦', '炕', '烤', '烟', '煤', '炒', '炮', '烬', '熄', '炼', '烛', '炖', '烧', '烫', '烩', '炊', '熔', '烙', '炉', '烂', '煅', '熨', '燮', '炷', '炫', '燎', '炎', '煲', '煸', '炸', '煊', '燥', '炯', '煽', '炳', '炙', '炽', '煨', '燻', '炆', '烷', '熠', '烊', '烃', '烯']",45,"['咬', '激', '傍', '娇', '疾', '砭', '蒙', '莫', '婊', '躲', '骥', '骏', '砒', '膝', '噱', '梭', '薰', '搏', '狐', '褡', '嗜', '疲', '蜚', '獗', '傅', '槟', '蔵', '痞', '嚼', '娓', '搐', '疫', '嘀', '蔫', '樱', '嘁', '噢', '蹭', '疚', '鲤', '潮', '嫁', '嘿', '狄', '蛳', '鄂', '糟', '脑', '嗔', '骝', '矽', '瘩', '疼', '砹', '饕', '磋', '蔡', '擒', '脖', '咯', '蟑', '椁', '悖', '椭', '痘', '鸯', '蟠', '麟', '犟', '咱', '砧', '饷', '麸', '醮', '蚂', '蜗', '骄', '咦', '踟', '痫', '狗', '饨', '橹', '蘑', '鸟', '搞', '蜉', '鳟', '瞻', '鸢', '踩', '嘞', '梯', '狙']",煅,踟
209,瘪,疒,0.9353479834076123,"('疒',)","[163, 246, 103]",3,e798aa,61,"['痛', '病', '痕', '瘤', '疲', '瘫', '疯', '疾', '疼', '疡', '疥', '痨', '瘦', '痤', '疫', '疝', '痧', '症', '痂', '疚', '痞', '痴', '痰', '瘾', '痦', '瘢', '痉', '疗', '痿', '痩', '疙', '痘', '疖', '疮', '痢', '痔', '瘘', '疟', '瘟', '瘴', '痹', '疤', '痒', '瘸', '疱', '瘠', '疵', '痱', '痊', '痣', '疹', '疽', '疸', '瘩', '痫', '瘌', '疳', '痪', '瘁', '痍']",60,"['矣', '犁', '嬷', '懒', '蹦', '骼', '椭', '炖', '嗷', '蜻', '榆', '鲭', '蕾', '砰', '崎', '梦', '熄', '薯', '妃', '酮', '慨', '葬', '獠', '蛋', '襟', '嵩', '腹', '携', '橡', '蒜', '蚯', '螳', '蛔', '狸', '鲶', '妈', '鹞', '煨', '鳝', '娶', '蟹', '嫡', '翟', '饯', '嫩', '踩', '瞄', '瀚', '垩', '蟋', '妯', '噱', '骶', '烤', '咱', '翔', '踢', '嚼', '潞', '蔗', '嗲', '膝', '醚', '腔', '烩', '椁', '矮', '蕃', '婆', '瓷', '蹴', '擒', '脾', '嫉', '鹰', '螅', '砷', '蒸', '鬼', '婉', '膏', '榕', '鸽', '蛛', '鳄', '踯', '鲮', '猡', '骁', '噜', '咖', '榴', '樘', '榜', '榭']",痧,骁
210,骆,马,1.5222883440783017,"('馬', '马')","[165, 103, 228]",3,e9aa86,17,"['骄', '骚', '骗', '骂', '骁', '骥', '骐', '骑', '骡', '骏', '骤', '骝', '骋', '骜', '骛']",15,"['咬', '磁', '葬', '悄', '葡', '瞟', '莞', '鹋', '饺', '矩', '妨', '娴', '酗', '搀', '蝎', '饪', '酚', '瓤', '鬼', '悠', '璐', '懒', '褛', '烊', '鹿', '麟', '痨', '妓', '莎', '樵', '患', '猬', '瘪', '蚕', '矍', '病', '噘', '瞌', '蹟', '鹈', '鳄', '酸', '娄', '狲', '蹉', '噙', '蛐', '犄', '疯', '鲥', '咤', '砾', '咎', '瓦', '嗐', '矾', '蝾', '妒', '莽', '鸭', '嘴', '髋', '蝠', '妄', '痧', '潦', '崽', '翅', '嘎', '蓖', '酯', '蜕', '蕃', '魁', '蜒', '磨', '鳝', '矬', '蹿', '噫', '狠', '瘫', '咕', '鬣', '噱', '症', '蔷', '磅', '崩', '蹰', '鸶', '噪', '莲', '鹳', '麦', '蟒', '澄']",骚,崩
211,梳,木,2.4061700332504214,"('木',)","[162, 95, 111]",3,e6a2b3,65,"['梦', '橘', '橡', '椿', '横', '榴', '榛', '植', '械', '樵', '梯', '槌', '槟', '樘', '橄', '樱', '椒', '椎', '梵', '梨', '橙', '槐', '槛', '榄', '梓', '梅', '樟', '樽', '椅', '榨', '梗', '椰', '樊', '榜', '榻', '橱', '榔', '檫', '梭', '梁', '橇', '椭', '槽', '椽', '檀', '槃', '榕', '榆', '榎', '橹', '椁', '椴', '槲', '梧', '梏', '梢', '榈', '槁', '檬', '檐', '榷', '梆', '榭', '榉']",64,"['腿', '悠', '饕', '莎', '瘠', '妈', '犒', '鏖', '蹰', '蛹', '疹', '妙', '嘲', '鸟', '薪', '煞', '妲', '蹶', '嫖', '婿', '猴', '蜃', '簪', '磐', '瞅', '蝰', '垠', '藜', '鳌', '燻', '饺', '搏', '鸥', '鱼', '嗡', '炳', '鲫', '蛭', '踹', '鞠', '熠', '饰', '脉', '蓑', '疼', '藕', '蛆', '麝', '鲑', '搓', '髦', '蜘', '蚱', '擂', '嗦', '憋', '瑟', '蟠', '狙', '妩', '炉', '腑', '葩', '澜', '躅', '狲', '蕨', '狱', '翱', '蛛', '蛋', '蜢', '蚤', '妃', '瀛', '瑚', '脂', '咣', '韩', '蝎', '磕', '蝠', '瞳', '嚼', '蹉', '妞', '蒙', '蝙', '瀚', '懵']",槟,蜘
212,蟋,虫,0.295054826781194,"('虫',)","[164, 253, 233]",3,e89f8b,89,"['螺', '蛰', '蟠', '蚀', '蜈', '蠢', '蜂', '蚕', '蝎', '蜥', '蚍', '融', '蝮', '蜕', '蛊', '蛀', '蟾', '蜡', '蚊', '蚁', '蚂', '蜜', '蛙', '蜷', '蛋', '蛤', '蝰', '蟒', '蝉', '蛛', '蛮', '蜘', '蝶', '蛟', '蛆', '蟹', '蝗', '蝴', '蚜', '蜗', '蝾', '蠕', '蟑', '蚱', '蛇', '蝇', '蜚', '蛾', '蝌', '蜻', '蛹', '蜿', '蛔', '蜉', '蚯', '蜀', '螳', '蝙', '蚤', '螃', '蝈', '蚝', '蛐', '蝻', '蚶', '蛎', '蚣', '蜴', '蟀', '蠖', '蜮', '蜊', '螈', '螂', '蜢', '螅', '蚪', '蜓', '蜒', '蜍', '蜇', '蛳', '蝣', '蚓', '蟆', '蝠', '蛭', '蜃']",88,"['躯', '莉', '鹰', '娟', '鲮', '莅', '鹭', '鹊', '翰', '痰', '嗑', '脯', '璃', '憨', '膝', '髻', '鹑', '痕', '媲', '澜', '嗟', '烬', '梢', '鸦', '榆', '鳍', '瞎', '娩', '疏', '咋', '悴', '鳗', '矮', '瘴', '脸', '榔', '破', '瑚', '蓑', '烛', '獠', '蹩', '鸢', '饪', '翡', '麸', '嘭', '娣', '樊', '檫', '炫', '酸', '膳', '威', '咬', '垣', '魏', '鳃', '炒', '踞', '痦', '褪', '鼠', '躇', '蕉', '搽', '噔', '瞳', '梅', '嗡', '擒', '噩', '儆', '酪', '熔', '瞪', '魔', '痛', '腓', '腾', '骆', '酱', '嗙', '蓖', '瞟', '薰', '莺', '骏', '疟', '噎']",蚪,瞟
213,饶,饣,2.5141094015960954,"('飠', '饣', '食')","[165, 98, 114]",3,e9a5b6,19,"['饱', '饮', '饥', '饭', '饯', '饼', '饵', '饲', '饴', '饰', '饺', '饽', '饪', '饷', '饨']",15,"['煨', '媲', '崽', '憔', '鏖', '瘢', '狸', '咬', '鲛', '躺', '糊', '鳞', '煸', '瀛', '鸨', '蛮', '蛛', '瑚', '榆', '蠢', '椒', '瘩', '膏', '醇', '傧', '麦', '潭', '嚏', '鸽', '莱', '熄', '妮', '嗦', '蒸', '莎', '橙', '鸯', '莓', '崔', '蔓', '橡', '懒', '瞬', '髋', '褛', '魁', '嘱', '脯', '蹰', '熊', '蚱', '蛆', '蕉', '熨', '糖', '煎', '妇', '槁', '薛', '鹜', '螈', '瞎', '猖', '猜', '樊', '藤', '熙', '蝌', '蝴', '澡', '榕', '瑙', '蜓', '骋', '猡', '悦', '瘦', '簪', '嗲', '簸', '蝇', '矾', '疼', '蚁', '骷', '鸸', '病', '梗', '烃', '熟', '嵩', '鸶', '悴', '猝', '葩', '狲', '蹶']",饽,鏖
214,蔑,艹,1.5190535806955245,"('艹',)","[164, 242, 239]",3,e89491,79,"['蒜', '葱', '莴', '莽', '蔡', '莹', '薪', '藤', '薏', '蔚', '藩', '蕴', '蓄', '薄', '蓬', '葬', '莲', '莫', '蔷', '蒙', '藜', '蓓', '蒸', '蔗', '莎', '董', '蔓', '葫', '蓉', '藕', '莞', '蓝', '蔵', '著', '藐', '莅', '蕃', '薛', '蕾', '蓖', '蒋', '蔽', '莓', '葵', '藿', '蓑', '蘑', '蓦', '薯', '蒂', '蒲', '蘸', '葡', '蕉', '蔬', '莱', '薰', '葛', '藉', '莺', '蕊', '蓟', '藻', '薇', '莨', '蔫', '薮', '莉', '蔼', '蔻', '蓿', '葺', '葩', '蒡', '葚', '葆', '藓', '蕨']",78,"['瞒', '娇', '潢', '咂', '炉', '腼', '垩', '矛', '妨', '悴', '鞑', '崎', '猬', '疲', '烃', '椎', '烘', '蜡', '瘢', '蜥', '酷', '噪', '疑', '鹞', '韩', '炽', '脔', '砾', '妇', '嗖', '骸', '媛', '蹶', '蛎', '脉', '餐', '咤', '砒', '噎', '瓷', '煸', '鼻', '酸', '娑', '媚', '蛭', '糜', '鸥', '嵩', '踢', '糗', '蝌', '蜊', '鱿', '燻', '熔', '鹂', '澳', '瞧', '疼', '瓶', '麻', '嗒', '蹦', '蹟', '蝇', '咄', '腓', '狭', '瓯', '踟', '椒', '脆', '醉', '瞿', '狰', '娥', '狮', '醇', '骏', '蹈', '樊', '嶙', '炆', '蚝', '骆', '醐', '糖', '搁', '犹', '麝', '魏', '嗯']",藓,鞑
215,嗒,口,2.3104540513727407,"('囗', '口')","[161, 245, 240]",3,e59792,100,"['咆', '嚏', '咸', '嘶', '嘉', '嗤', '嚼', '咏', '咕', '咽', '嗙', '嗄', '噘', '噩', '咂', '嗲', '嘲', '咀', '嗽', '嚣', '嘱', '咪', '咋', '咨', '咱', '咖', '嗓', '嗅', '咒', '噜', '咣', '嗳', '噬', '嘴', '嗜', '咎', '嘀', '咧', '嗨', '咔', '咿', '噱', '嘘', '咳', '嘛', '嘞', '咬', '嗣', '噗', '咫', '嗖', '嗷', '嘎', '嘟', '嗟', '嘈', '嗡', '嘭', '嚓', '嚷', '咯', '咚', '咩', '嗬', '嘹', '嗑', '咦', '嗝', '噎', '嚎', '嘣', '噫', '嚄', '嗯', '噪', '噢', '嘤', '嘿', '噼', '嗔', '咻', '嘻', '噻', '嚯', '噙', '嘁', '咲', '嘚', '噌', '嘬', '噔', '嗌', '嗐', '咄', '咐', '咙', '咛', '嗦', '咤']",99,"['崎', '潞', '璀', '蒋', '饪', '蜉', '娱', '痩', '藐', '榕', '翎', '瘪', '魏', '蟀', '砷', '酶', '膏', '麝', '鸶', '疲', '蝎', '鉴', '橹', '蒜', '燥', '妹', '娜', '搪', '樽', '嵌', '猝', '榔', '烧', '猢', '烯', '娃', '蝌', '饷', '燃', '瓜', '悄', '蔷', '慨', '鸠', '酬', '鲣', '潢', '榛', '憧', '脑', '莉', '蜂', '憨', '烘', '蟑', '融', '悴', '鞭', '酪', '麓', '痦', '葱', '鹊', '鸫', '髓', '蹲', '砣', '娣', '瞎', '狈', '蛛', '蔫', '嫁', '媚', '藤', '蟋', '疚', '痨', '犯', '狙', '蝴', '磕', '螅', '鞘', '槌', '糜', '躏', '婿', '骐', '烊']",嘱,磕
216,噩,口,3.179902121205563,"('囗', '口')","[161, 247, 102]",3,e599a9,100,"['咆', '嚏', '咸', '嘶', '嘉', '嗤', '嚼', '咏', '咕', '咽', '嗙', '嗄', '噘', '嗒', '咂', '嗲', '嘲', '咀', '嗽', '嚣', '嘱', '咪', '咋', '咨', '咱', '咖', '嗓', '嗅', '咒', '噜', '咣', '嗳', '噬', '嘴', '嗜', '咎', '嘀', '咧', '嗨', '咔', '咿', '噱', '嘘', '咳', '嘛', '嘞', '咬', '嗣', '噗', '咫', '嗖', '嗷', '嘎', '嘟', '嗟', '嘈', '嗡', '嘭', '嚓', '嚷', '咯', '咚', '咩', '嗬', '嘹', '嗑', '咦', '嗝', '噎', '嚎', '嘣', '噫', '嚄', '嗯', '噪', '噢', '嘤', '嘿', '噼', '嗔', '咻', '嘻', '噻', '嚯', '噙', '嘁', '咲', '嘚', '噌', '嘬', '噔', '嗌', '嗐', '咄', '咐', '咙', '咛', '嗦', '咤']",99,"['猡', '疑', '骚', '鹕', '鹜', '痪', '鲫', '韦', '砚', '搪', '蟑', '蔷', '糅', '疱', '搐', '疝', '澡', '磕', '鹂', '檬', '妻', '蔑', '腋', '脯', '蝴', '蜻', '痔', '蜥', '崎', '翎', '娆', '梳', '慰', '蹙', '酋', '蝮', '鲜', '魇', '鞑', '糕', '蚣', '梨', '疸', '慷', '樊', '鳃', '瘸', '潭', '翻', '妊', '藻', '蚱', '垩', '饰', '脆', '横', '炒', '莨', '峡', '薇', '瑭', '鸳', '鳖', '潍', '娓', '翱', '儡', '螈', '鲶', '懑', '樱', '悄', '搬', '植', '蕊', '蝌', '莓', '褥', '瞒', '蝙', '蒜', '瘢', '鹧', '酿', '峰', '橄', '澜', '榜', '悲', '嫩', '饵', '煦']",嗨,悲
