,Unnamed: 0,Character,Radical,CharFreq,Radicals,TokenIDs,Length,Bytes,Radical_family,List_radical,Radical_len,List_neither,Pair_radical,Pair_neither,Groups
95,95,见,见,7.054888767237196,"('见', '見')",[90070],1,e8a781,2,['规'],1,"['来', '信', '之', '真', '简', '万', '数', '业', '析', '放', '经', '表', '待', '节', '统', '进', '列', '友', '键', '汽', '使', '界', '水', '点', '考', '问', '市', '器', '传', '务', '女', '初', '投', '销', '打', '评', '张', '十', '视', '优', '没', '认', '库', '省', '链', '专', '企', '志', '电', '大', '述', '和', '少', '调', '告', '书', '态', '产', '议', '移', '北', '货', '下', '增', '政', '组', '米', '败', '由', '代', '岁', '个', '容', '为', '含', '地', '等', '重', '复', '国', '钮', '客', '账', '最', '语', '这', '天', '义', '些', '导', '如', '启', '流', '得', '宋', '活', '主', '达', '雷']",规,键,
96,96,额,页,4.330213468334216,"('頁', '页')",[62291],1,e9a29d,6,"['预', '页', '频', '项', '题']",5,"['任', '近', '未', '库', '达', '构', '看', '见', '星', '次', '等', '完', '整', '你', '接', '个', '目', '引', '都', '具', '错', '正', '地', '笑', '没', '及', '活', '私', '院', '保', '代', '份', '再', '亿', '钟', '家', '女', '现', '止', '启', '出', '复', '意', '当', '记', '标', '华', '情', '三', '别', '取', '导', '画', '今', '平', '万', '需', '还', '解', '里', '表', '将', '社', '也', '态', '按', '客', '程', '立', '管', '族', '始', '应', '务', '来', '员', '邮', '容', '米', '运', '付', '说', '据', '好', '交', '了', '秒', '度', '工', '试', '闭', '木', '审', '存', '模', '到', '进', '分', '断', '版']",题,工,"['频', '预', '页']"
97,97,改,攵,5.786200205881009,"('攴', '攵')",[23226],1,e694b9,7,"['放', '效', '整', '收', '政', '数']",6,"['错', '间', '停', '败', '西', '土', '询', '稿', '米', '我', '清', '给', '述', '串', '内', '转', '购', '常', '像', '报', '度', '修', '价', '理', '人', '多', '上', '系', '年', '游', '等', '位', '结', '次', '规', '及', '在', '个', '稍', '一', '只', '利', '代', '山', '果', '责', '注', '天', '序', '命', '评', '由', '藏', '播', '合', '活', '断', '务', '成', '是', '男', '模', '期', '少', '书', '册', '查', '环', '正', '木', '源', '里', '力', '试', '都', '确', '片', '下', '钟', '达', '宋', '费', '列', '持', '部', '京', '考', '元', '案', '章', '站', '真', '重', '安', '引', '详', '么', '三', '编', '集']",收,部,"['放', '整', '政']"
98,98,接,扌,6.409346084661177,"('扌', '手')",[30177],1,e68ea5,17,"['投', '打', '换', '指', '据', '持', '报', '按', '找', '播', '提', '推', '排', '拉', '技']",15,"['结', '得', '方', '这', '安', '限', '例', '始', '读', '参', '界', '视', '总', '今', '后', '对', '动', '辑', '介', '原', '员', '性', '约', '信', '享', '机', '产', '运', '条', '如', '学', '票', '输', '址', '流', '功', '径', '或', '容', '右', '速', '新', '影', '索', '县', '程', '款', '本', '号', '种', '同', '局', '车', '议', '服', '出', '族', '效', '失', '午', '省', '口', '初', '相', '目', '必', '企', '值', '断', '形', '头', '东', '络', '之', '停', '社', '资', '话', '雷', '处', '国', '具', '除', '作', '签', '注', '心', '女', '于', '也', '实', '任', '者', '岁']",持,界,"['指', '技', '报']"
99,99,头,大,6.999643246054292,"('大',)",[65455],1,e5a4b4,4,"['大', '天', '失']",3,"['易', '共', '格', '听', '找', '钟', '放', '汽', '看', '西', '额', '合', '设', '雅', '核', '为', '型', '送', '始', '务', '密', '含', '报', '真', '类', '英', '京', '企', '辑', '导', '明', '排', '频', '右', '华', '价', '异', '税', '们', '算', '话', '然', '族', '常', '析', '次', '装', '注', '笑', '男', '示', '序', '步', '种', '藏', '别', '得', '解', '节', '构', '治', '供', '些', '个', '今', '息', '管', '台', '球', '女', '清', '初', '模', '过', '数', '说', '当', '后', '在', '起', '近', '院', '列', '断', '投', '代', '先', '阳', '索', '串', '全', '视', '一', '页', '能', '增', '书', '但', '钮', '问']",失,节,
100,100,广,广,5.669301789798025,"('广',)",[82042],1,e5b9bf,6,"['应', '店', '度', '序', '库']",5,"['景', '含', '价', '机', '接', '友', '笑', '销', '载', '具', '西', '秒', '英', '对', '从', '参', '务', '哈', '社', '记', '利', '宋', '国', '别', '与', '商', '三', '得', '造', '还', '放', '器', '投', '视', '米', '需', '少', '算', '者', '图', '格', '员', '工', '间', '道', '企', '规', '复', '构', '陆', '始', '设', '先', '分', '箱', '法', '计', '地', '岁', '闭', '土', '汽', '电', '预', '水', '优', '以', '于', '检', '目', '午', '证', '制', '介', '之', '总', '由', '化', '统', '来', '修', '科', '速', '现', '口', '书', '命', '容', '下', '享', '费', '再', '称', '将', '项', '女', '男', '尔', '实', '省']",库,汽,"['度', '店', '应']"
101,101,部,阝,6.554081113913889,"('邑', '阜', '阝')",[34048],1,e983a8,9,"['限', '除', '邮', '阳', '陆', '队', '都', '院']",8,"['此', '元', '责', '读', '辑', '款', '换', '第', '小', '位', '束', '雅', '介', '作', '投', '近', '稍', '题', '在', '应', '间', '简', '立', '需', '英', '义', '藏', '规', '哈', '大', '分', '考', '更', '化', '变', '处', '二', '退', '权', '败', '资', '付', '店', '论', '组', '商', '局', '感', '车', '性', '公', '工', '页', '影', '头', '连', '宋', '环', '购', '说', '要', '型', '子', '次', '注', '三', '实', '索', '该', '命', '业', '们', '止', '企', '直', '销', '询', '出', '广', '增', '调', '格', '章', '审', '待', '启', '码', '享', '倍', '端', '通', '口', '链', '号', '运', '内', '景']",限,景,"['队', '除', '邮']"
102,102,重,里,6.8012967162467675,"('里',)",[30358],1,e9878d,3,"['量', '里']",2,"['发', '保', '代', '拉', '第', '值', '么', '给', '户', '钟', '省', '持', '清', '真', '专', '密', '回', '电', '败', '京', '命', '价', '亿', '正', '海', '符', '读', '下', '打', '易', '日', '立', '番', '库', '何', '将', '线', '算', '你', '志', '题', '体', '票', '为', '左', '器', '编', '移', '换', '是', '送', '表', '存', '城', '务', '地', '收', '问', '角', '径', '门', '片', '别', '始', '货', '除', '头', '次', '二', '页', '位', '直', '间', '陆', '成', '到', '接', '品', '份', '汽', '前', '改', '导', '资', '箱', '模', '格', '络', '必', '找', '目', '当', '于', '客', '去', '构', '心', '单', '作', '则']",量,目,
103,103,会,人,8.36002462902556,"('人', '亻')",[38093],1,e4bc9a,35,"['余', '今', '从', '人', '以', '介', '企']",7,"['原', '复', '动', '展', '学', '闭', '是', '阳', '务', '都', '达', '收', '论', '相', '拉', '移', '其', '没', '型', '据', '专', '符', '同', '记', '笑', '解', '司', '签', '多', '箱', '之', '安', '部', '产', '序', '放', '加', '稍', '一', '张', '换', '处', '技', '版', '税', '结', '少', '语', '平', '制', '束', '形', '导', '全', '单', '管', '要', '参', '户', '录', '因', '真', '并', '总', '番', '北', '影', '发', '好', '本', '确', '左', '五', '基', '议', '索', '内', '十', '票', '正', '山', '私', '然', '还', '报', '径', '题', '条', '景', '编']",以,多,"['介', '今', '余']"
104,104,起,走,8.074788978106664,"('走',)",[72718],1,e8b5b7,2,['超'],1,"['京', '未', '和', '投', '板', '资', '客', '木', '女', '公', '小', '四', '因', '省', '备', '藏', '造', '北', '节', '运', '录', '万', '变', '辑', '通', '张', '则', '基', '使', '字', '页', '移', '专', '司', '华', '告', '阳', '情', '再', '闭', '站', '三', '链', '何', '此', '额', '会', '销', '时', '系', '查', '型', '这', '定', '考', '片', '我', '模', '试', '待', '微', '历', '球', '私', '说', '箱', '事', '息', '他', '保', '装', '与', '志', '画', '钮', '器', '算', '其', '调', '国', '体', '于', '该', '机', '要', '改', '按', '级', '填', '拉', '存', '完', '月', '款', '在', '上', '治', '目']",超,试,
105,105,口,口,6.365613035585136,"('囗', '口')",[40526],1,e58fa3,30,"['周', '后', '告', '向', '品', '号', '司', '可', '听', '和', '商', '合', '同', '名', '命', '启', '器', '员', '只', '台', '含', '右', '哈', '否']",24,"['体', '录', '源', '十', '容', '变', '限', '格', '项', '余', '误', '打', '今', '信', '节', '海', '算', '番', '型', '多', '岁', '么', '尔', '章', '前', '影', '评', '述', '性', '级', '闭', '志', '这', '得', '则', '转', '失', '入', '种', '线', '试', '所', '第', '束', '提', '笑', '相', '事', '版', '省', '起', '女', '样', '头', '客', '们', '在', '求', '近', '编', '例', '人', '别', '册', '形', '页', '需', '造', '论', '去', '运', '问', '是', '符', '位', '新', '法', '再', '责', '族', '你', '初', '个', '站', '付', '月', '检', '取', '规', '从', '享', '系', '球', '天', '优']",右,责,"['司', '听', '只']"
106,106,录,彐,5.826109245967391,"('彐', '彑')",[24580],1,e5bd95,2,['当'],1,"['东', '请', '初', '私', '对', '右', '些', '责', '介', '木', '从', '退', '换', '息', '箱', '始', '据', '装', '必', '拉', '与', '公', '键', '其', '题', '付', '格', '含', '达', '要', '好', '入', '打', '藏', '英', '华', '他', '听', '资', '我', '后', '系', '友', '部', '活', '然', '电', '如', '使', '元', '位', '球', '见', '人', '理', '复', '主', '计', '读', '应', '没', '页', '工', '产', '径', '省', '作', '管', '个', '票', '模', '持', '引', '信', '板', '败', '步', '输', '看', '学', '日', '投', '完', '类', '节', '是', '排', '命', '钟', '北', '此', '确', '除', '之', '止', '存', '新', '展', '现', '界']",当,见,
107,107,月,月,6.574845130585043,"('月',)",[9953],1,e69c88,5,"['有', '服', '期', '能']",4,"['始', '账', '口', '他', '总', '进', '样', '清', '平', '责', '年', '门', '应', '败', '指', '初', '步', '山', '番', '处', '信', '阳', '县', '十', '享', '列', '章', '头', '星', '午', '播', '下', '供', '西', '我', '加', '停', '米', '方', '否', '查', '常', '市', '真', '汽', '但', '在', '日', '果', '题', '次', '使', '填', '态', '右', '会', '男', '换', '二', '字', '邮', '你', '货', '询', '可', '两', '对', '友', '议', '利', '失', '优', '税', '义', '报', '不', '左', '其', '付', '启', '城', '完', '单', '明', '家', '要', '任', '径', '木', '上', '频', '共', '接', '读', '结', '案', '销', '超']",服,木,"['有', '能', '期']"
108,108,回,囗,7.645531119509127,"('囗', '口')",[18904],1,e59b9e,30,"['国', '四', '因', '图']",4,"['换', '该', '完', '退', '考', '额', '付', '货', '样', '论', '您', '反', '具', '持', '服', '端', '近', '直', '机', '午', '看', '格', '构', '辑', '功', '连', '原', '将', '张', '成', '由', '车', '环', '超', '问', '木', '基', '期', '到', '私', '设', '项', '通', '头', '部', '标', '简', '待', '思', '果', '码', '值', '前', '这', '然', '数', '正', '取', '称', '都', '量', '填', '次', '除', '引', '字', '及', '城', '阳', '汽', '外', '素', '件', '则', '钮', '大', '备', '二', '止', '例', '录', '找', '稿', '管', '所', '库', '入', '求', '方', '今', '技', '业', '造', '线', '软', '画']",图,该,"['国', '四', '因']"
109,109,总,心,6.4848500217273735,"('心', '忄')",[60843],1,e680bb,12,"['必', '思', '心', '感', '意', '息', '您', '态', '志']",9,"['站', '回', '地', '记', '分', '启', '点', '常', '像', '存', '或', '标', '真', '箱', '都', '也', '引', '口', '程', '给', '一', '从', '们', '价', '上', '主', '京', '最', '销', '基', '户', '播', '午', '选', '四', '科', '端', '间', '果', '海', '形', '参', '报', '传', '索', '入', '修', '导', '速', '时', '去', '成', '信', '产', '述', '书', '统', '读', '系', '列', '告', '钟', '版', '目', '番', '业', '何', '源', '月', '符', '个', '雷', '司', '语', '容', '示', '如', '今', '素', '看', '么', '款', '止', '企', '同', '和', '能', '初', '社', '权', '我', '序', '多', '改', '详', '停', '异', '第']",思,传,"['感', '态', '意']"
110,110,端,立,6.033885183119726,"('立',)",[79982],1,e7abaf,4,"['立', '站', '章']",3,"['月', '华', '价', '司', '推', '题', '年', '考', '号', '在', '场', '服', '最', '藏', '汽', '个', '志', '说', '视', '素', '使', '利', '播', '是', '算', '微', '上', '统', '队', '二', '友', '电', '任', '画', '节', '税', '完', '集', '议', '雅', '内', '载', '串', '断', '线', '回', '们', '列', '化', '您', '清', '误', '填', '共', '密', '份', '名', '五', '以', '子', '工', '功', '限', '私', '据', '放', '企', '程', '部', '雷', '东', '存', '正', '键', '告', '流', '票', '码', '万', '陆', '计', '左', '箱', '广', '运', '例', '周', '阳', '秒', '来', '按', '供', '求', '还', '条', '政', '之', '能', '类', '老']",立,集,
111,111,加,力,7.064408624527406,"('力',)",[21601],1,e58aa0,5,"['力', '动', '功', '务']",4,"['端', '名', '家', '听', '模', '义', '线', '异', '有', '退', '土', '权', '平', '询', '载', '东', '该', '子', '输', '效', '统', '倍', '提', '还', '形', '以', '其', '上', '体', '图', '能', '客', '城', '连', '二', '他', '今', '备', '时', '间', '错', '哈', '政', '十', '换', '员', '选', '午', '所', '合', '入', '交', '票', '木', '在', '软', '机', '院', '界', '止', '共', '进', '付', '后', '近', '初', '系', '藏', '含', '达', '易', '型', '税', '说', '环', '站', '超', '门', '请', '起', '果', '板', '是', '需', '里', '出', '都', '串', '速', '链', '打', '管', '五', '但', '左', '审', '立', '主']",动,果,"['功', '务', '力']"
112,112,三,一,7.447189933711341,"('一',)",[46091],1,e4b889,11,"['业', '不', '上', '一', '下', '万', '东', '专', '与', '两']",10,"['个', '通', '全', '有', '男', '番', '箱', '你', '城', '陆', '义', '步', '午', '目', '介', '增', '管', '单', '新', '重', '但', '器', '好', '车', '右', '院', '员', '审', '完', '机', '要', '门', '商', '土', '库', '尔', '保', '初', '界', '标', '元', '利', '宋', '取', '任', '型', '据', '方', '线', '由', '南', '张', '备', '思', '第', '序', '连', '事', '实', '去', '画', '间', '亿', '邮', '信', '读', '告', '其', '形', '编', '径', '消', '可', '活', '效', '析', '始', '站', '误', '布', '持', '类', '处', '和', '量', '样', '米', '当', '需', '微', '所', '说', '回', '心', '天', '五', '月', '族']",不,你,"['万', '与', '一']"
