,Character,Radical,CharFreq,Radicals,TokenIDs,Length,Bytes,Radical_family,List_radical,Radical_len,List_neither,Pair_radical,Pair_neither
153,整,攵,5.893606649625367,"('攴', '攵')",[20571],1,e695b4,18,"['敬', '散', '放', '效', '收', '政', '改', '教', '数', '夏', '敏', '敌', '救', '攻', '故', '敦', '敢']",17,"['睛', '组', '陌', '余', '箱', '妞', '兰', '励', '郎', '聊', '贝', '范', '紧', '驰', '性', '彻', '嘛', '鞋', '独', '妖', '查', '室', '炮', '早', '苑', '澡', '细', '哦', '转', '旭', '刊', '伸', '链', '尽', '盾', '针', '诺', '试', '喷', '虚', '帖', '诈', '筹', '幅', '远', '曲', '吐', '袖', '狂', '鹿', '派', '浦', '泥', '冬', '梯', '框', '猪', '晶', '畅', '弗', '川', '筋', '述', '脸', '偏', '社', '违', '艾', '共', '篇', '拘', '营', '讯', '诉', '体', '纬', '粮', '鲜', '账', '什', '燕', '中', '握', '钢', '北', '择', '本', '昂', '逐', '庄', '蒲', '宋', '织', '选', '货', '玻', '态', '荡', '部', '基']",敦,粮
154,曾,曰,5.475564403048407,"('曰',)",[54972],1,e69bbe,8,"['曲', '更', '最', '替', '曼', '曹', '曰']",7,"['力', '素', '号', '彦', '国', '廉', '泡', '洲', '渡', '难', '祝', '募', '毛', '舒', '昔', '隐', '旨', '招', '张', '腰', '易', '垃', '慧', '通', '厨', '要', '顾', '婆', '毅', '至', '船', '呀', '沙', '科', '艾', '享', '乳', '降', '距', '射', '访', '挡', '基', '迪', '帮', '震', '跟', '堂', '厉', '帐', '蛇', '亿', '条', '莓', '揭', '涓', '津', '虑', '卖', '在', '出', '迟', '莱', '岳', '骚', '披', '立', '茸', '赶', '绕', '织', '私', '识', '贯', '紧', '澡', '郎', '坐', '酒', '镇', '侣', '家', '咋', '毫', '饮', '她', '务', '沪', '他', '啦', '蛛', '特', '动', '姨', '穿', '煤', '兰', '滑', '几']",曲,科
155,争,刀,5.21340469482596,"('刂', '刀')",[3614],1,e4ba89,32,"['前', '切', '剪', '分', '刀', '初', '券']",7,"['增', '李', '响', '弱', '悉', '逸', '工', '寨', '怒', '课', '啥', '皇', '掉', '槽', '汗', '陵', '精', '老', '纵', '致', '片', '样', '角', '申', '仍', '始', '戏', '粗', '希', '仅', '银', '盗', '话', '箱', '堵', '森', '惠', '上', '稍', '就', '梦', '坐', '处', '诉', '息', '返', '巴', '逐', '漏', '旗', '炼', '商', '塔', '德', '做', '互', '呻', '阅', '残', '湾', '滴', '改', '访', '九', '摆', '教', '寻', '简', '味', '聘', '钱', '洲', '辅', '博', '漫', '违', '瓜', '受', '挣', '灾', '哈', '意', '盘', '势', '北', '把', '侧', '扰', '妮', '省', '近', '凭', '卒', '示', '似', '晰', '川']",分,博
156,特,牛,6.660995548015686,"('牜', '牛')",[8176],1,e789b9,7,"['牢', '牛', '牲']",3,"['武', '遂', '油', '助', '政', '估', '珠', '裤', '智', '国', '瓶', '雀', '遗', '排', '奥', '赌', '着', '夫', '魅', '贫', '践', '毛', '叫', '顿', '横', '佣', '笔', '窥', '拟', '拓', '劳', '双', '滋', '脸', '充', '杭', '董', '莫', '聚', '坏', '虐', '没', '详', '暂', '缓', '体', '剂', '椒', '歩', '橹', '彼', '费', '患', '托', '辆', '谨', '条', '哪', '备', '户', '浮', '活', '金', '桶', '件', '威', '相', '冻', '结', '蒙', '太', '霸', '颖', '趋', '运', '符', '主', '权', '透', '中', '书', '厕', '坚', '央', '抓', '谢', '积', '损', '具', '汽', '嫁', '确', '财', '伸', '机', '沢', '绑', '喜', '颜']",牢,剂
157,收,攵,6.552271910549536,"('攴', '攵')",[18895],1,e694b6,18,"['敬', '散', '放', '效', '整', '政', '改', '教', '数', '夏', '敏', '敌', '救', '攻', '故', '敦', '敢']",17,"['鸣', '胞', '促', '匙', '段', '奋', '藤', '惯', '复', '痛', '砖', '吐', '巴', '撑', '充', '斯', '携', '勤', '轩', '宏', '随', '婆', '骚', '盒', '郭', '亮', '朝', '乐', '守', '沁', '取', '寸', '厂', '洲', '忙', '住', '陵', '什', '恢', '儿', '捷', '醉', '花', '盛', '店', '怕', '烦', '番', '撒', '束', '奥', '姨', '券', '密', '寻', '述', '太', '格', '护', '令', '国', '曝', '仲', '妞', '绍', '代', '但', '得', '罪', '技', '纸', '餐', '亡', '犬', '快', '麟', '埃', '克', '鹏', '丸', '邀', '杰', '矩', '棋', '城', '他', '板', '彰', '晋', '岩', '贸', '购', '屏', '兑', '咋', '偿', '赚', '称', '兄']",改,忙
158,早,日,7.042713440787268,"('日',)",[23724],1,e697a9,43,"['时', '暴', '普', '显', '旧', '旬', '明', '星', '智', '暮', '日', '晨', '晚', '曝', '暗', '映', '景', '晴', '春', '易', '昼', '暂', '暑', '晋', '旨', '昨', '暖', '昂', '晒', '是', '旺', '昆', '昌', '晓', '昭', '暇', '昔', '旦', '暨', '晶', '旭', '晰']",42,"['窍', '驶', '誉', '委', '瓶', '覆', '居', '爵', '糖', '撤', '宿', '割', '冈', '适', '货', '麟', '女', '声', '希', '吟', '罚', '谜', '亲', '祥', '青', '学', '流', '淘', '海', '待', '措', '凤', '拟', '到', '惯', '批', '速', '凝', '苗', '均', '肖', '口', '励', '场', '契', '距', '彻', '志', '陆', '槽', '次', '界', '唯', '来', '受', '认', '躁', '剩', '袜', '阁', '漫', '望', '庄', '手', '末', '粤', '胆', '娱', '潮', '像', '偏', '享', '妈', '止', '护', '又', '竟', '疆', '弟', '率', '狐', '厂', '翻', '卢', '差', '宅', '午', '较', '寿', '资', '梦', '嘛', '农', '依', '坝', '废', '决', '辆']",旭,麟
159,花,艹,6.729449328836953,"('艹',)",[20463],1,e88ab1,58,"['艺', '草', '药', '荣', '苦', '菜', '蔡', '薪', '萌', '藤', '荒', '营', '苍', '落', '获', '茶', '苗', '范', '节', '苏', '芽', '薄', '荷', '若', '莲', '莫', '蒙', '芯', '英', '菲', '莎', '董', '莞', '蓝', '著', '芳', '荡', '荐', '艾', '芝', '芬', '萝', '茸', '芸', '莓', '萨', '苑', '菌', '藏', '蒂', '蒲', '葡', '蕉', '莱', '葛', '莉', '萄']",57,"['进', '败', '宋', '亚', '消', '换', '雷', '盟', '注', '手', '凡', '液', '驻', '轩', '农', '源', '舟', '祥', '纬', '旗', '兆', '络', '歌', '检', '院', '胃', '水', '抱', '质', '尝', '抓', '胸', '汇', '链', '雄', '噜', '先', '鲁', '峡', '待', '远', '撸', '徽', '双', '很', '伦', '吃', '瓦', '吴', '两', '赞', '肉', '街', '戴', '便', '衡', '斤', '锁', '核', '令', '哥', '糕', '阪', '宅', '残', '胜', '定', '永', '迅', '零', '习', '醒', '观', '础', '宴', '创', '组', '星', '太', '谱', '诚', '称', '腾', '割', '以', '听', '航', '知', '十', '狸', '遍', '急', '拾', '览', '有']",蕉,割
160,向,口,6.049267544825766,"('囗', '口')",[21308],1,e59091,99,"['周', '后', '告', '品', '号', '司', '古', '哪', '口', '吐', '可', '另', '听', '嘉', '吞', '吧', '和', '商', '喷', '吸', '合', '同', '吾', '名', '吃', '呢', '啥', '喜', '呈', '味', '唱', '唯', '各', '史', '命', '启', '叫', '吟', '器', '员', '召', '只', '吹', '呼', '响', '咪', '台', '咋', '咨', '吕', '善', '啊', '含', '咖', '喊', '右', '吊', '噜', '呵', '吉', '嘴', '喘', '哈', '否', '哲', '吨', '唐', '售', '君', '嘛', '吗', '句', '啦', '呀', '嘎', '哭', '吻', '叶', '喝', '哦', '吴', '啪', '哥', '呻', '嗯', '嘿']",86,"['税', '极', '珍', '摘', '鹅', '砖', '富', '玛', '羽', '岭', '瑞', '返', '俄', '印', '服', '纹', '诗', '翔', '话', '艺', '奥', '冠', '杂', '足', '爵', '措', '剪', '炎', '昼', '储', '沉', '像', '五', '庄', '引', '什', '敌', '败', '摄', '允', '普', '肖', '迫', '二', '锐', '临', '并', '鲜', '影', '倾', '议', '母', '逻', '洪', '穆', '蒂', '眉', '士', '查', '尽', '研', '们', '歉', '项', '欲', '素', '尾', '凸', '孙', '阻', '芳', '重', '疯', '拿', '逆', '审', '杰', '央', '励', '游', '列', '募', '已', '筛', '涓', '辖', '练', '跃', '苑', '住', '者', '铺', '虫']",吉,项
161,绿,纟,4.678375107657294,"('糸', '纟')",[59045],1,e7bbbf,49,"['缘', '繁', '纠', '纯', '纸', '组', '红', '终', '编', '练', '绝', '经', '结', '续', '给', '约', '缩', '继', '纪', '统', '缓', '绕', '细', '纬', '织', '缴', '线', '纷', '综', '绍', '纳', '纲', '绩', '纽', '维', '绑', '纵', '绘', '纹', '级', '络', '绪']",42,"['农', '米', '蜜', '短', '舰', '儿', '构', '匙', '感', '观', '任', '孕', '针', '殖', '床', '奉', '季', '书', '乱', '架', '取', '旦', '艾', '尿', '障', '日', '演', '艺', '族', '削', '抓', '冰', '礼', '联', '撮', '郭', '猴', '皆', '芯', '喜', '舞', '在', '幻', '恋', '喷', '轨', '冠', '局', '嘛', '山', '味', '售', '梁', '谢', '盗', '精', '啦', '仕', '豹', '法', '插', '裙', '坪', '杜', '情', '陵', '跃', '江', '鸟', '昼', '五', '博', '带', '拓', '命', '迈', '理', '毫', '止', '深', '宿', '承', '厦', '余', '急', '荣', '股', '吨', '收', '来', '饰', '臀', '铁', '叔', '薄', '券', '吞', '叉', '染']",终,收
162,嫌,女,3.8428186830155946,"('女',)",[91285],1,e5ab8c,41,"['姑', '娱', '娇', '婚', '威', '好', '嫂', '妮', '奶', '妇', '奸', '妖', '妓', '女', '妻', '如', '始', '姚', '委', '妹', '姓', '妙', '姐', '嬉', '姜', '媳', '媒', '姨', '娘', '姿', '妞', '她', '嫁', '嫩', '奴', '娃', '婆', '妈', '姆', '娜']",40,"['屁', '捷', '差', '困', '士', '弱', '疼', '协', '片', '枪', '卓', '翁', '遵', '兽', '略', '波', '倾', '护', '存', '命', '扑', '合', '村', '是', '滴', '升', '虫', '侠', '乙', '划', '进', '也', '庄', '拨', '拘', '涓', '厘', '块', '胎', '检', '望', '根', '软', '骤', '维', '穆', '聘', '敬', '残', '预', '回', '源', '摘', '英', '吹', '邦', '刑', '允', '彦', '吨', '励', '绿', '保', '简', '狂', '帐', '阪', '之', '仓', '柱', '匹', '例', '奖', '徳', '越', '巴', '萌', '功', '湾', '伸', '践', '央', '塔', '弹', '匙', '典', '层', '嘴', '观', '避', '壮', '艾', '赖', '川', '枚', '许', '识', '规', '慰']",婚,识
163,病,疒,5.660849225227146,"('疒',)",[31904],1,e79785,10,"['痛', '疲', '疯', '疾', '疼', '疫', '症', '癌', '疗']",9,"['蒲', '剩', '迫', '捷', '赚', '已', '省', '播', '普', '珠', '亮', '搬', '蛋', '翁', '构', '糖', '报', '柜', '租', '喝', '赌', '芳', '尸', '样', '是', '烈', '诸', '设', '猴', '水', '锁', '界', '扰', '鱼', '电', '帅', '度', '周', '俄', '忆', '欲', '阿', '杆', '彰', '琳', '纷', '参', '厘', '君', '眉', '卓', '服', '幅', '函', '善', '坦', '冻', '诗', '目', '半', '毕', '香', '车', '秋', '陆', '魔', '万', '涛', '决', '器', '物', '松', '璃', '步', '变', '胡', '兴', '年', '抗', '皇', '聘', '夹', '历', '查', '备', '迅', '如', '椒', '贫', '堵', '受', '回', '自', '寨', '解', '权', '甲', '约', '妓']",疫,寨
164,二,二,6.546087319231668,"('二',)",[7779],1,e4ba8c,9,"['云', '于', '五', '互', '亚', '亏', '些', '井']",8,"['溪', '笑', '握', '狠', '告', '热', '茶', '果', '凯', '萌', '感', '君', '刻', '演', '丈', '双', '吃', '规', '倍', '癌', '绩', '试', '得', '阴', '挥', '叉', '检', '谨', '估', '纸', '针', '越', '锅', '模', '喜', '请', '讯', '杉', '较', '羽', '带', '轨', '翌', '饮', '女', '伙', '圆', '南', '恒', '鲜', '狸', '措', '窝', '父', '呀', '乳', '愿', '忽', '映', '社', '额', '印', '雨', '和', '兵', '复', '蒲', '锋', '碎', '贯', '租', '包', '猴', '鸭', '佣', '舞', '体', '澳', '迁', '最', '拓', '套', '期', '稍', '舍', '凌', '王', '妇', '出', '董', '退', '跌', '坏', '挑', '回', '盛', '眉', '倡', '慰', '篮']",井,董
165,俊,亻,3.3416844333743354,"('人', '亻')",[151337],1,e4bf8a,96,"['但', '传', '借', '侣', '作', '价', '供', '侧', '倒', '优', '促', '使', '任', '仙', '俱', '偏', '仪', '停', '修', '休', '依', '信', '倾', '值', '伯', '便', '伸', '住', '位', '伏', '低', '例', '何', '保', '催', '佣', '像', '仔', '候', '伤', '佛', '代', '健', '偶', '体', '佳', '假', '倍', '做', '侠', '倡', '债', '付', '偷', '伴', '仕', '伊', '伦', '俗', '仍', '佐', '偿', '储', '侵', '份', '仲', '他', '们', '仁', '什', '你', '估', '似', '伟', '伙', '佩', '件', '亿', '俄', '侯', '仅', '伍', '俺', '傅']",84,"['溪', '打', '辣', '强', '舒', '饰', '恐', '猴', '遍', '只', '蝶', '症', '碎', '脂', '窝', '宝', '差', '标', '于', '弟', '给', '掌', '博', '能', '父', '路', '坚', '冠', '明', '撞', '气', '炒', '语', '漂', '坝', '具', '罚', '奉', '沪', '宽', '夹', '贫', '辱', '嬉', '袜', '媒', '裂', '公', '民', '坑', '评', '错', '夏', '驻', '且', '筹', '锁', '沈', '波', '适', '套', '排', '宴', '典', '遇', '忠', '搬', '厅', '胆', '拿', '条', '访', '弘', '航', '姨', '若', '妻', '冲', '井', '习', '追', '求', '独', '腾', '达', '袋', '吻', '苦', '影', '属', '炼', '刻', '泄', '肥', '疾', '电', '创']",付,典
166,冰,冫,5.216008551524977,"('冫',)",[66763],1,e586b0,13,"['凝', '减', '准', '凌', '冲', '冷', '决', '凉', '净', '冻', '冬', '况']",12,"['酷', '千', '疆', '越', '另', '直', '极', '丈', '弱', '求', '底', '误', '聚', '夜', '申', '俗', '猜', '马', '经', '魏', '伴', '邮', '跨', '善', '粉', '养', '非', '刻', '疯', '让', '示', '润', '化', '贤', '猴', '寻', '罗', '旧', '给', '鱼', '聊', '买', '病', '橹', '渠', '虑', '赏', '苗', '慰', '择', '抓', '旬', '供', '去', '曾', '宇', '健', '涉', '托', '许', '筋', '恒', '部', '粗', '储', '融', '死', '下', '跟', '奶', '胃', '吾', '遥', '亿', '再', '亏', '占', '查', '二', '封', '晒', '撞', '厂', '湖', '秦', '湿', '蛇', '载', '像', '得', '短', '完', '敦', '导', '炎', '仙', '碍', '邦', '香']",决,香
167,审,宀,3.956453202549056,"('宀',)",[39990],1,e5aea1,36,"['完', '宝', '宅', '宽', '实', '定', '寒', '家', '宣', '官', '安', '宁', '寓', '密', '寝', '寄', '宾', '宋', '宏', '害', '客', '容', '守', '宠', '宫', '宗', '宇', '富', '宿', '寨', '宴', '察', '宜', '室', '它']",35,"['尸', '彩', '门', '肥', '规', '息', '胸', '部', '站', '退', '牌', '任', '裙', '盐', '敦', '人', '在', '逼', '腰', '至', '使', '怡', '撑', '讯', '远', '点', '设', '昆', '盈', '别', '液', '们', '贤', '燕', '杨', '泛', '讨', '辱', '蓝', '遂', '方', '覆', '程', '杰', '演', '梦', '舒', '鲸', '殊', '忘', '爵', '厅', '档', '法', '租', '姐', '苏', '俱', '凌', '胜', '往', '归', '贝', '陈', '臭', '内', '鹏', '慧', '摩', '芬', '玩', '乌', '眠', '卒', '前', '办', '暗', '拨', '尺', '属', '块', '肯', '屋', '凝', '乃', '期', '暂', '识', '购', '散', '暇', '钟', '蒂', '气', '映', '亩', '店', '浅', '旅', '盾']",宴,映
168,政,攵,4.934633632608267,"('攴', '攵')",[15485],1,e694bf,18,"['敬', '散', '放', '效', '整', '收', '改', '教', '数', '夏', '敏', '敌', '救', '攻', '故', '敦', '敢']",17,"['荷', '澳', '臭', '墨', '萨', '宾', '致', '牲', '英', '槽', '丘', '虐', '访', '具', '开', '下', '符', '寝', '女', '拉', '邪', '版', '宅', '尖', '慧', '忍', '习', '架', '佐', '劲', '妞', '拆', '私', '菌', '午', '步', '空', '度', '插', '臀', '屁', '赌', '炉', '退', '浮', '片', '葛', '祥', '裤', '玻', '田', '鲸', '张', '康', '恩', '币', '拖', '最', '描', '腐', '罚', '屏', '紧', '代', '亮', '爵', '娱', '美', '抗', '返', '住', '偏', '和', '透', '座', '锡', '脑', '甸', '阁', '幻', '契', '型', '联', '努', '识', '枚', '秘', '编', '航', '喷', '柜', '扣', '履', '尤', '笑', '塑', '签', '体', '所', '姿']",放,片
169,浮,氵,4.3843077808803725,"('氺', '水', '氵')",[122482],1,e6b5ae,106,"['温', '流', '滚', '混', '海', '滑', '没', '消', '沉', '清', '汗', '泊', '游', '浩', '深', '油', '激', '汇', '洪', '法', '浓', '泥', '泛', '洋', '波', '沃', '汉', '沙', '汤', '淘', '满', '济', '溪', '浜', '测', '浅', '浴', '漫', '泡', '注', '潮', '江', '洞', '淡', '津', '潜', '汽', '添', '河', '洗', '泄', '污', '活', '浪', '淫', '沿', '治', '渐', '渡', '演', '汁', '漂', '泳', '液', '润', '渠', '涯', '港', '湿', '沟', '涉', '池', '滤', '滴', '潭', '涨', '漏', '滋', '涩', '泽', '洁', '洲', '派', '洛', '湾', '涓', '浦', '澳', '沈', '澡', '滨', '潘', '涛', '湖', '源', '沁', '涵', '沪', '沢']",99,"['拳', '模', '革', '受', '仁', '凝', '页', '致', '画', '拔', '寸', '撤', '宠', '尝', '困', '凤', '掌', '保', '班', '权', '括', '或', '段', '迹', '卸', '艺', '兄', '称', '贴', '租', '恒', '辉', '丝', '纲', '伸', '贯', '吻', '张', '拓', '程', '闻', '吞', '横', '跌', '拍', '载', '殖', '赋', '观', '环', '希', '劲', '联', '术', '川', '俗', '学', '践', '羽', '遥', '连', '仙', '达', '顺', '逻', '快', '中', '企', '元', '林', '智', '索', '桶', '材', '桥', '有', '符', '难', '硕', '欢', '影', '五', '封', '钱', '赌', '社', '碰', '蕉', '喝', '除', '队', '赞', '爱', '栋', '逼']",渡,吞
170,握,扌,4.218491012048169,"('扌', '手')",[112461],1,e68fa1,103,"['投', '打', '拓', '描', '换', '撞', '折', '搜', '择', '掉', '授', '探', '批', '拥', '接', '揭', '插', '拼', '措', '抽', '指', '损', '搏', '据', '抵', '持', '托', '报', '按', '招', '拖', '撤', '扑', '找', '播', '提', '扫', '抢', '扬', '摇', '担', '援', '扰', '操', '拔', '括', '推', '摄', '拍', '控', '才', '搞', '抗', '扎', '摆', '把', '扣', '执', '摘', '挂', '撮', '挥', '捕', '扶', '排', '搬', '搭', '拉', '抓', '披', '抱', '振', '护', '拘', '拒', '挺', '挑', '拾', '拆', '撒', '拟', '挡', '技', '挣', '押', '拨', '扩', '摸', '捷', '扒', '携', '擦', '撑', '揉', '撸']",95,"['寻', '司', '射', '阴', '暇', '胶', '线', '呼', '王', '矿', '枚', '陈', '费', '舒', '察', '夕', '晴', '处', '湖', '藏', '参', '乌', '漏', '陵', '纬', '络', '份', '适', '桌', '云', '博', '定', '妙', '曾', '汇', '那', '释', '娘', '题', '渐', '谢', '铁', '绝', '痛', '亩', '绪', '肖', '物', '佩', '团', '敬', '熊', '江', '彦', '破', '踪', '宋', '核', '浴', '洁', '借', '筑', '率', '买', '溪', '更', '申', '森', '列', '状', '横', '乎', '恒', '必', '串', '暮', '眼', '杜', '弟', '颜', '兆', '翁', '忆', '倍', '事', '亿', '粤', '低', '晨', '苗', '近', '雄', '毁']",找,谢
171,探,扌,5.0007431948809264,"('扌', '手')",[53404],1,e68ea2,103,"['投', '打', '拓', '描', '换', '撞', '折', '搜', '择', '掉', '授', '握', '批', '拥', '接', '揭', '插', '拼', '措', '抽', '指', '损', '搏', '据', '抵', '持', '托', '报', '按', '招', '拖', '撤', '扑', '找', '播', '提', '扫', '抢', '扬', '摇', '担', '援', '扰', '操', '拔', '括', '推', '摄', '拍', '控', '才', '搞', '抗', '扎', '摆', '把', '扣', '执', '摘', '挂', '撮', '挥', '捕', '扶', '排', '搬', '搭', '拉', '抓', '披', '抱', '振', '护', '拘', '拒', '挺', '挑', '拾', '拆', '撒', '拟', '挡', '技', '挣', '押', '拨', '扩', '摸', '捷', '扒', '携', '擦', '撑', '揉', '撸']",95,"['府', '甚', '则', '帐', '听', '唱', '慧', '凉', '逻', '弱', '辞', '巧', '喜', '物', '啦', '币', '跑', '创', '即', '诚', '玛', '缴', '硕', '截', '酒', '模', '金', '总', '坑', '驶', '翻', '沈', '晒', '助', '凸', '朝', '铁', '馨', '疲', '萌', '疯', '销', '饭', '妇', '兵', '剂', '惠', '永', '爵', '柜', '判', '股', '曰', '说', '访', '爆', '误', '毛', '初', '勿', '步', '但', '切', '量', '具', '实', '讨', '目', '义', '席', '仔', '逐', '刊', '他', '貌', '紧', '帝', '常', '俺', '媳', '硬', '苏', '筋', '砂', '呈', '苍', '鞋', '彰', '特', '幸', '秘', '税', '估', '昼', '券', '依']",拥,铁
