,language,tokenizer,word,suffix,word_final_token,group,both_pair,suffix_pair,neither_pair,dectile
6342,Czech,gpt4o,výhodě,ě,3708,"['mešitě', 'hostině', 'šachtě', 'temnotě']",výhodě,dlažbě,rizikům,0
6343,Czech,gpt4o,výhodu,u,84,"['imunitu', 'rozporu', 'chrámu', 'sezónu']",výhodu,pohřbu,souboji,8
6344,Czech,gpt4o,milenkou,ou,283,"['slaninou', 'doménou', 'remízou', 'potravou']",milenkou,rozlohou,redakcí,3
6345,Czech,gpt4o,klienty,y,88,"['rekordy', 'reformy', 'postupy', 'procesy']",klienty,skladby,autorem,8
6346,Czech,gpt4o,národů,ů,8328,"['orgánů', 'hasičů', 'souborů', 'návrhů']",národů,lístků,půlnoci,8
6347,Czech,gpt4o,tahy,y,88,"['judy', 'boky', 'noty', 'gumy']",tahy,tety,potu,5
6348,Czech,gpt4o,podobě,ě,3708,"['scéně', 'straně', 'státě', 'minutě']",podobě,budově,stranou,9
6349,Czech,gpt4o,podobu,u,84,"['hotelu', 'startu', 'motoru', 'sportu']",podobu,vládu,formou,9
6350,Czech,gpt4o,rámu,u,84,"['grafu', 'suchu', 'rocku', 'partu']",rámu,hluku,disky,6
6351,Czech,gpt4o,tokem,em,347,"['lukem', 'hadem', 'bobem', 'tukem']",tokem,vlkem,vakuu,0
6352,Czech,gpt4o,radnicí,í,556,"['diskuzí', 'redakcí', 'melodií', 'komedií']",radnicí,hrdostí,synovcem,3
6353,Czech,gpt4o,poruchu,u,84,"['penaltu', 'štítu', 'výletu', 'motorku']",poruchu,úsvitu,úseků,6
6354,Czech,gpt4o,generálů,ů,8328,"['pachatelů', 'držitelů', 'farmářů', 'paragrafů']",generálů,večírků,činnostem,1
6355,Czech,gpt4o,podporu,u,84,"['seznamu', 'správu', 'výkonu', 'životu']",podporu,zápasu,zápasy,9
6356,Czech,gpt4o,šéfů,ů,8328,"['tatarů', 'počtů', 'potoků', 'odvodů']",šéfů,blesků,potraty,0
6357,Czech,gpt4o,ocasem,em,347,"['muzeem', 'listem', 'plotem', 'tónem']",ocasem,hladem,mikinu,4
6358,Czech,gpt4o,kontě,ě,3708,"['větě', 'kartě', 'chutě', 'módě']",kontě,vědě,muziku,6
6359,Czech,gpt4o,písmem,em,347,"['vůdcem', 'obratem', 'pohybem', 'rizikem']",písmem,mlékem,kabině,6
6360,Czech,gpt4o,vidinou,ou,283,"['pokutou', 'logikou', 'pokorou', 'taškou']",vidinou,tečkou,melouny,0
6361,Czech,gpt4o,rizikem,em,347,"['písmem', 'obratem', 'vůdcem', 'pohybem']",rizikem,zámkem,svědci,6
6362,Czech,gpt4o,dolu,u,84,"['mapu', 'ligu', 'divu', 'horu']",dolu,rodu,viny,8
6363,Czech,gpt4o,doly,y,88,"['geny', 'daty', 'koly', 'weby']",doly,nuly,vlka,6
6364,Czech,gpt4o,receptem,em,347,"['částem', 'citronem', 'milionem', 'regionem']",receptem,servisem,manuálu,1
6365,Czech,gpt4o,recepty,y,88,"['symboly', 'muslimy', 'regiony', 'momenty']",recepty,choroby,pochodu,7
6366,Czech,gpt4o,receptů,ů,8328,"['rekordů', 'talentů', 'podpisů', 'výrazů']",receptů,potomků,hodnosti,5
6367,Czech,gpt4o,noty,y,88,"['boky', 'katy', 'gumy', 'tahy']",noty,brdy,nulu,5
6368,Czech,gpt4o,notu,u,84,"['tetu', 'busu', 'losu', 'logu']",notu,laku,alfy,0
6369,Czech,gpt4o,výrobců,ů,8328,"['miliónů', 'poslanců', 'vítězů', 'učitelů']",výrobců,poplatků,lokalitě,8
6370,Czech,gpt4o,kapsy,y,88,"['formy', 'texty', 'nervy', 'banky']",kapsy,díly,nohou,9
6371,Czech,gpt4o,kapsu,u,84,"['kultu', 'bandu', 'tónu', 'golfu']",kapsu,oporu,borci,5
6372,Czech,gpt4o,sklepů,ů,8328,"['rebelů', 'proudů', 'trendů', 'okresů']",sklepů,statků,princem,3
6373,Czech,gpt4o,variantu,u,84,"['komplexu', 'způsobu', 'významu', 'koncertu']",variantu,jednotku,radostí,8
6374,Czech,gpt4o,výboru,u,84,"['spoustu', 'terénu', 'souboru', 'bazénu']",výboru,nákupu,důvody,9
6375,Czech,gpt4o,výborů,ů,8328,"['pokladů', 'nábojů', 'výnosů', 'poradců']",výborů,stánků,modlitbu,5
6376,Czech,gpt4o,rebelů,ů,8328,"['grantů', 'proudů', 'okresů', 'plastů']",rebelů,skutků,soutoku,3
6377,Czech,gpt4o,útvarů,ů,8328,"['pohledů', 'pokladů', 'nákupů', 'románů']",útvarů,šperků,zkratkou,5
6378,Czech,gpt4o,jamu,u,84,"['rasu', 'kubu', 'tunu', 'pilu']",jamu,oknu,zrna,4
6379,Czech,gpt4o,pokrmů,ů,8328,"['obvodů', 'odpadů', 'pohybů', 'řádů']",pokrmů,svazků,mešity,5
6380,Czech,gpt4o,tukem,em,347,"['bobem', 'kovem', 'lukem', 'hadem']",tukem,vlkem,posla,0
6381,Czech,gpt4o,tuky,y,88,"['kuby', 'kupy', 'auty', 'basy']",tuky,mlhy,sira,4
6382,Czech,gpt4o,okresu,u,84,"['trendu', 'místu', 'frontu', 'chaosu']",okresu,debatu,věcem,7
6383,Czech,gpt4o,okresů,ů,8328,"['grantů', 'proudů', 'otvorů', 'plastů']",okresů,skutků,provizi,3
6384,Czech,gpt4o,minimem,em,347,"['nemocem', 'pokojem', 'penisem', 'laserem']",minimem,limitem,kabelce,2
6385,Czech,gpt4o,tónu,u,84,"['vestu', 'kapsu', 'krasu', 'plotu']",tónu,rázu,divů,5
6386,Czech,gpt4o,tónem,em,347,"['ocasem', 'plotem', 'videem', 'listem']",tónem,hladem,věků,4
6387,Czech,gpt4o,ústavou,ou,283,"['potravou', 'slaninou', 'doménou', 'milenkou']",ústavou,rozlohou,klíčky,3
6388,Czech,gpt4o,podpisů,ů,8328,"['doktorů', 'juniorů', 'rekordů', 'receptů']",podpisů,potomků,kostelem,5
6389,Czech,gpt4o,oslavou,ou,283,"['délkou', 'poštou', 'bránou', 'vrstvou']",oslavou,vlajkou,vrásky,6
6390,Czech,gpt4o,komplexu,u,84,"['koncertu', 'variantu', 'významu', 'způsobu']",komplexu,jednotku,hráčem,8
6391,Czech,gpt4o,otravě,ě,3708,"['sobotě', 'raketě', 'účtě', 'únavě']",otravě,trůně,kabelem,0
6392,Czech,gpt4o,skokem,em,347,"['tancem', 'mozkem', 'opakem', 'mrazem']",skokem,hmyzem,šéfe,3
6393,Czech,gpt4o,útokem,em,347,"['pohonem', 'sluncem', 'vchodem', 'domovem']",útokem,zájmem,výtahu,7
6394,Czech,gpt4o,panelu,u,84,"['limitu', 'indexu', 'efektu', 'humoru']",panelu,obratu,cenami,6
6395,Czech,gpt4o,kalorií,í,556,"['silnicí', 'diskusí', 'kolonií', 'vesnicí']",kalorií,pláží,nádorů,4
6396,Czech,gpt4o,asfaltu,u,84,"['salónu', 'symbolu', 'legendu', 'jednotu']",asfaltu,fakturu,taktiky,4
6397,Czech,gpt4o,smíchu,u,84,"['imunitu', 'teplotu', 'chrámu', 'rozporu']",smíchu,třídu,diskuzi,8
6398,Czech,gpt4o,úsekem,em,347,"['dotykem', 'úrokem', 'potokem', 'šípem']",úsekem,okruhem,potoků,0
6399,Czech,gpt4o,rozchodem,em,347,"['průkazem', 'benzínem', 'rozhlasem', 'víkendem']",rozchodem,obráncem,operacím,0
6400,Czech,gpt4o,pokutou,ou,283,"['logikou', 'pokorou', 'taškou', 'kabinou']",pokutou,čárou,jogurtu,0
6401,Czech,gpt4o,objevem,em,347,"['stropem', 'jezdcem', 'rádiem', 'krémem']",objevem,smutkem,sloupku,2
6402,Czech,gpt4o,taškou,ou,283,"['kabinou', 'pokorou', 'oklikou', 'vidinou']",taškou,tečkou,kmotrem,0
6403,Czech,gpt4o,depu,u,84,"['losu', 'molu', 'tetu', 'notu']",depu,moku,tmou,0
6404,Czech,gpt4o,stylu,u,84,"['blogu', 'formu', 'textu', 'firmu']",stylu,klubu,bytě,9
6405,Czech,gpt4o,koledy,y,88,"['kroupy', 'ohledy', 'omluvy', 'doteky']",koledy,lávky,šéfe,3
6406,Czech,gpt4o,pokusů,ů,8328,"['kolegů', 'králů', 'účtů', 'vzorků']",pokusů,kousků,břicha,7
6407,Czech,gpt4o,střevě,ě,3708,"['výhodě', 'temnotě', 'zásobě', 'kabátě']",střevě,dlažbě,koncovce,0
6408,Czech,gpt4o,normy,y,88,"['tanky', 'fondy', 'soudy', 'opery']",normy,kluby,cenou,8
6409,Czech,gpt4o,normě,ě,3708,"['bundě', 'dietě', 'primě', 'partě']",normě,vojně,mamkou,3
6410,Czech,gpt4o,vítězů,ů,8328,"['poslanců', 'učitelů', 'miliónů', 'majitelů']",vítězů,poplatků,manželku,8
6411,Czech,gpt4o,krásu,u,84,"['odporu', 'kameru', 'právu', 'stromu']",krásu,pokusu,témat,8
6412,Czech,gpt4o,postojem,em,347,"['poklesem', 'ostrovem', 'rozvodem', 'vojákem']",postojem,senátem,rybáře,3
6413,Czech,gpt4o,postojů,ů,8328,"['výroků', 'titulků', 'podvodů', 'nádorů']",postojů,odpadků,medvědi,4
6414,Czech,gpt4o,kázně,ě,3708,"['raketě', 'sobotě', 'blátě', 'mikině']",kázně,trůně,sběrem,0
6415,Czech,gpt4o,tabulkou,ou,283,"['zásobou', 'popravou', 'plachtou', 'slabinou']",tabulkou,slečnou,pralesů,0
6416,Czech,gpt4o,hostině,ě,3708,"['temnotě', 'výhodě', 'kabátě', 'zásobě']",hostině,dlažbě,návyků,0
6417,Czech,gpt4o,hospodách,ách,15933,"['útrobách', 'vraždách', 'nádobách', 'pochybách']",hospodách,uličkách,trenérovi,0
6418,Czech,gpt4o,bazénu,u,84,"['spoustu', 'souboru', 'terénu', 'zprávu']",bazénu,říjnu,úřady,9
6419,Czech,gpt4o,bazénem,em,347,"['terénem', 'papežem', 'fotbalem', 'ústavem']",bazénem,ďáblem,klavíru,4
6420,Czech,gpt4o,ústavem,em,347,"['papežem', 'terénem', 'fotbalem', 'bazénem']",ústavem,výtahem,nevěstu,4
6421,Czech,gpt4o,ústavů,ů,8328,"['titulků', 'senzorů', 'nálezů', 'nádorů']",ústavů,odpadků,urážku,4
6422,Czech,gpt4o,hrotu,u,84,"['ebolu', 'naftu', 'tichu', 'dvoru']",hrotu,mýtu,mrkve,2
6423,Czech,gpt4o,nosičů,ů,8328,"['režimů', 'románů', 'výnosů', 'andělů']",nosičů,stánků,modlitbu,5
6424,Czech,gpt4o,poslancem,em,347,"['souhlasem', 'termínem', 'účinkem', 'soupeřem']",poslancem,učitelem,omezením,6
6425,Czech,gpt4o,poslanců,ů,8328,"['učitelů', 'miliónů', 'výrobců', 'vítězů']",poslanců,poplatků,trenérem,8
6426,Czech,gpt4o,kurtu,u,84,"['songu', 'nervu', 'lampu', 'karmu']",kurtu,vosku,dnům,2
6427,Czech,gpt4o,pokladů,ů,8328,"['nábojů', 'nosičů', 'útvarů', 'poradců']",pokladů,šperků,semestru,5
6428,Czech,gpt4o,piloty,y,88,"['starty', 'bonusy', 'muziky', 'rameny']",piloty,mezery,muzeí,5
6429,Czech,gpt4o,stanicí,í,556,"['atrakcí', 'postelí', 'baterií', 'francií']",stanicí,náplní,polévku,6
6430,Czech,gpt4o,stezkou,ou,283,"['hlínou', 'skálou', 'terasou', 'puškou']",stezkou,děvkou,mnichů,1
6431,Czech,gpt4o,plastů,ů,8328,"['trendů', 'okresů', 'proudů', 'otvorů']",plastů,statků,antény,3
6432,Czech,gpt4o,štítu,u,84,"['penaltu', 'komiksu', 'motorku', 'poruchu']",štítu,nálezu,klubech,6
6433,Czech,gpt4o,kursu,u,84,"['punku', 'vínu', 'atomu', 'pastu']",kursu,dědu,dědy,1
6434,Czech,gpt4o,milimetrů,ů,8328,"['manažerů', 'okamžiků', 'zločinců', 'nadšenců']",milimetrů,balíčků,manažerem,5
6435,Czech,gpt4o,obratem,em,347,"['písmem', 'rizikem', 'pohybem', 'vůdcem']",obratem,řádem,nápisy,6
6436,Czech,gpt4o,nároků,ů,8328,"['nákupů', 'andělů', 'nábojů', 'výletů']",nároků,šperků,zákroky,5
6437,Czech,gpt4o,haly,y,88,"['mapy', 'tipy', 'lesy', 'kusy']",haly,hity,labe,8
6438,Czech,gpt4o,halu,u,84,"['sumu', 'daru', 'rumu', 'kusu']",halu,ropu,gumy,5
6439,Czech,gpt4o,účinkem,em,347,"['soupeřem', 'termínem', 'souhlasem', 'poslancem']",účinkem,velitelem,penězům,6
6440,Czech,gpt4o,jízdě,ě,3708,"['nehodě', 'dohodě', 'obraně', 'chodbě']",jízdě,svatbě,papíry,8
6441,Czech,gpt4o,jízdou,ou,283,"['kapotou', 'brankou', 'chodbou', 'obranou']",jízdou,kočkou,balíky,4
6442,Czech,gpt4o,brigádě,ě,3708,"['menšině', 'balkóně', 'výživě', 'výplatě']",brigádě,proměně,kyslíkem,2
6443,Czech,gpt4o,koutě,ě,3708,"['primě', 'partě', 'bundě', 'normě']",koutě,vojně,kolene,3
6444,Czech,gpt4o,kouty,y,88,"['kliky', 'gangy', 'songy', 'vesty']",kouty,krysy,letem,4
6445,Czech,gpt4o,nábojů,ů,8328,"['výborů', 'nároků', 'nákupů', 'výletů']",nábojů,šperků,koláče,5
6446,Czech,gpt4o,barákem,em,347,"['palácem', 'sousedem', 'večerem', 'komínem']",barákem,výletem,manžele,1
6447,Czech,gpt4o,jezdcem,em,347,"['palivem', 'objevem', 'krémem', 'stropem']",jezdcem,dárkem,broskve,2
6448,Czech,gpt4o,jezdců,ů,8328,"['schodů', 'květů', 'králů', 'vzorků']",jezdců,kousků,piráti,7
6449,Czech,gpt4o,dokladů,ů,8328,"['pramenů', 'tisíců', 'turnajů', 'sousedů']",dokladů,svátků,ložiska,6
6450,Czech,gpt4o,bráchu,u,84,"['výnosu', 'rukávu', 'náletu', 'oxfordu']",bráchu,zkratku,mlýně,4
6451,Czech,gpt4o,bráchou,ou,283,"['doménou', 'potravou', 'ústavou', 'milenkou']",bráchou,rozlohou,okresech,3
6452,Czech,gpt4o,remízou,ou,283,"['milenkou', 'slaninou', 'doménou', 'potravou']",remízou,rozlohou,turbíny,3
6453,Czech,gpt4o,cidlinou,ou,283,"['listinou', 'zálibou', 'smetanou', 'fasádou']",cidlinou,uličkou,šablony,1
6454,Czech,gpt4o,otisků,ů,8328,"['dotazů', 'řádů', 'kloubů', 'trestů']",otisků,zámků,námahy,5
6455,Czech,gpt4o,videu,u,84,"['trasu', 'ruchu', 'muzeu', 'testu']",videu,cukru,zvuky,8
6456,Czech,gpt4o,videem,em,347,"['tónem', 'listem', 'ocasem', 'muzeem']",videem,košem,plastu,4
6457,Czech,gpt4o,puškou,ou,283,"['optikou', 'skálou', 'stezkou', 'ozdobou']",puškou,děvkou,pyžamu,1
6458,Czech,gpt4o,dobrotu,u,84,"['chlastu', 'fosforu', 'nádobu', 'ponorku']",dobrotu,stávku,snahám,2
6459,Czech,gpt4o,dumy,y,88,"['sudy', 'hady', 'sovy', 'jedy']",dumy,buly,jezu,3
6460,Czech,gpt4o,táboru,u,84,"['plachtu', 'anténu', 'vývaru', 'náhodu']",táboru,pohovku,nečase,1
6461,Czech,gpt4o,režimů,ů,8328,"['nábojů', 'poradců', 'pohárů', 'výborů']",režimů,stánků,sklenici,5
6462,Czech,gpt4o,odporu,u,84,"['sezonu', 'právu', 'kameru', 'mobilu']",odporu,oslavu,hudbou,8
6463,Czech,gpt4o,optikou,ou,283,"['puškou', 'pýchou', 'skálou', 'hlínou']",optikou,děvkou,vnučku,1
6464,Czech,gpt4o,resortu,u,84,"['talentu', 'exportu', 'dialogu', 'detailu']",resortu,klasiku,depresi,6
6465,Czech,gpt4o,bobem,em,347,"['hadem', 'lukem', 'palem', 'kovem']",bobem,dolem,bídu,0
6466,Czech,gpt4o,boby,y,88,"['jedy', 'dumy', 'divy', 'sovy']",boby,uzly,moru,3
6467,Czech,gpt4o,niky,y,88,"['duby', 'duny', 'vosy', 'luny']",niky,alfy,busu,0
6468,Czech,gpt4o,slávu,u,84,"['nehodu', 'pódiu', 'stropu', 'úkolu']",slávu,úrazu,žáky,7
6469,Czech,gpt4o,výrokem,em,347,"['nárazem', 'chrámem', 'tělesem', 'letounem']",výrokem,můstkem,mešitě,0
6470,Czech,gpt4o,výroků,ů,8328,"['nálezů', 'titulků', 'senzorů', 'podvodů']",výroků,odpadků,hlášky,4
6471,Czech,gpt4o,úderu,u,84,"['sluchu', 'útesu', 'kloubu', 'krámu']",úderu,laťku,vrchů,4
6472,Czech,gpt4o,nárazem,em,347,"['výrokem', 'tělesem', 'děkanem', 'chrámem']",nárazem,pláčem,citátů,0
6473,Czech,gpt4o,metropolí,í,556,"['referencí', 'tragédií', 'provincií', 'sladkostí']",metropolí,spekulací,povodních,2
6474,Czech,gpt4o,náletu,u,84,"['rukávu', 'oxfordu', 'výnosu', 'bráchu']",náletu,úsporu,klenoty,4
6475,Czech,gpt4o,vzorků,ů,8328,"['králů', 'kolegů', 'účtů', 'schodů']",vzorků,kousků,kolegou,7
6476,Czech,gpt4o,trestů,ů,8328,"['řádů', 'úroků', 'pokrmů', 'spolků']",trestů,zámků,panáka,5
6477,Czech,gpt4o,juniorů,ů,8328,"['rekordů', 'receptů', 'výrazů', 'talentů']",juniorů,potomků,definici,5
6478,Czech,gpt4o,melodií,í,556,"['komedií', 'diskuzí', 'redakcí', 'radnicí']",melodií,hrdostí,polívku,3
6479,Czech,gpt4o,skokanů,ů,8328,"['vagónů', 'citátů', 'krajanů', 'dekretů']",skokanů,majetků,milénia,0
6480,Czech,gpt4o,souhlasem,em,347,"['soupeřem', 'poslancem', 'termínem', 'účinkem']",souhlasem,učitelem,krabičky,6
6481,Czech,gpt4o,laserem,em,347,"['penisem', 'pokojem', 'nemocem', 'frankem']",laserem,limitem,sekerou,2
6482,Czech,gpt4o,mikině,ě,3708,"['panamě', 'kázně', 'účtě', 'otravě']",mikině,trůně,ohlasů,0
6483,Czech,gpt4o,pochybách,ách,15933,"['hospodách', 'vraždách', 'útrobách', 'nádobách']",pochybách,uličkách,rozhledně,0
6484,Czech,gpt4o,hejtmanem,em,347,"['písmenem', 'záznamem', 'nábytkem', 'císařem']",hejtmanem,přenosem,pilířů,3
6485,Czech,gpt4o,dialogu,u,84,"['detailu', 'resortu', 'talentu', 'exportu']",dialogu,národu,barbara,6
6486,Czech,gpt4o,šikaně,ě,3708,"['nádobě', 'pubertě', 'charitě', 'dekádě']",šikaně,chladně,cidlinou,1
6487,Czech,gpt4o,módě,ě,3708,"['kartě', 'větě', 'chutě', 'kontě']",módě,mámě,krizí,6
6488,Czech,gpt4o,busty,y,88,"['karmy', 'beaty', 'pandy', 'laiky']",busty,báby,tokem,0
6489,Czech,gpt4o,paragrafů,ů,8328,"['objektivů', 'generálů', 'farmářů', 'redaktorů']",paragrafů,začátků,majitelkou,1
6490,Czech,gpt4o,fondy,y,88,"['chaty', 'soudy', 'normy', 'svaly']",fondy,spory,víru,8
6491,Czech,gpt4o,fondů,ů,8328,"['litrů', 'testů', 'krajů', 'hostů']",fondů,léků,korunu,8
6492,Czech,gpt4o,faktu,u,84,"['masku', 'mailu', 'pásu', 'slovu']",faktu,stanu,letů,7
6493,Czech,gpt4o,faktů,ů,8328,"['tanků', 'stavů', 'mostů', 'duchů']",faktů,celků,hovoru,6
6494,Czech,gpt4o,penaltu,u,84,"['štítu', 'výletu', 'komiksu', 'motorku']",penaltu,slečnu,ledviny,6
6495,Czech,gpt4o,baterií,í,556,"['recenzí', 'postelí', 'atrakcí', 'francií']",baterií,kněží,páteře,6
6496,Czech,gpt4o,oponentů,ů,8328,"['zákroků', 'přenosů', 'víkendů', 'krystalů']",oponentů,celníků,koláčky,2
6497,Czech,gpt4o,ebolu,u,84,"['naftu', 'hrotu', 'tichu', 'dvoru']",ebolu,mýtu,pocty,2
6498,Czech,gpt4o,trasu,u,84,"['ruchu', 'banku', 'testu', 'videu']",trasu,zadku,synem,8
6499,Czech,gpt4o,trasách,ách,15933,"['deskách', 'hlavách', 'kartách', 'osobách']",trasách,loukách,pracovny,3
6500,Czech,gpt4o,autorky,y,88,"['strachy', 'motorky', 'mrtvoly', 'ponorky']",autorky,milenky,dívkou,5
6501,Czech,gpt4o,zákroků,ů,8328,"['víkendů', 'portálů', 'přenosů', 'granátů']",zákroků,celníků,volejbalu,2
6502,Czech,gpt4o,povahou,ou,283,"['jízdou', 'obranou', 'kapotou', 'chodbou']",povahou,kočkou,ústech,4
6503,Czech,gpt4o,děkanem,em,347,"['tělesem', 'plamenem', 'letounem', 'pramenem']",děkanem,pláčem,lécích,0
6504,Czech,gpt4o,kabátě,ě,3708,"['střevě', 'výhodě', 'temnotě', 'mešitě']",kabátě,dlažbě,sedláci,0
6505,Czech,gpt4o,bandy,y,88,"['porty', 'archy', 'atomy', 'plesy']",bandy,palmy,medem,3
6506,Czech,gpt4o,bandu,u,84,"['krasu', 'tónu', 'kapsu', 'kultu']",bandu,prvku,hrany,5
6507,Czech,gpt4o,mrtvoly,y,88,"['ponorky', 'autorky', 'motorky', 'strachy']",mrtvoly,hromady,pečiva,5
6508,Czech,gpt4o,zásobě,ě,3708,"['výhodě', 'hostině', 'střevě', 'kabátě']",zásobě,dlažbě,betléma,0
6509,Czech,gpt4o,zásobou,ou,283,"['popravou', 'plachtou', 'slabinou', 'tabulkou']",zásobou,slečnou,pláčem,0
6510,Czech,gpt4o,webu,u,84,"['jihu', 'hubu', 'bodu', 'vodu']",webu,vozu,ruky,9
6511,Czech,gpt4o,weby,y,88,"['daty', 'huby', 'geny', 'pasy']",weby,hody,meze,6
6512,Czech,gpt4o,tatarů,ů,8328,"['odvodů', 'šéfů', 'mlýnů', 'počtů']",tatarů,blesků,konvici,0
6513,Czech,gpt4o,zásahů,ů,8328,"['letounů', 'projevů', 'tisíců', 'prstenů']",zásahů,svátků,plakáty,6
6514,Czech,gpt4o,terénu,u,84,"['souboru', 'výboru', 'zprávu', 'smlouvu']",terénu,fotbalu,palubě,9
6515,Czech,gpt4o,terénem,em,347,"['oceánem', 'bazénem', 'ústavem', 'papežem']",terénem,výborem,dvojčat,4
6516,Czech,gpt4o,dietě,ě,3708,"['bundě', 'koutě', 'primě', 'partě']",dietě,vojně,domovu,3
6517,Czech,gpt4o,dietu,u,84,"['rocku', 'tanku', 'dortu', 'suchu']",dietu,skoku,darem,6
6518,Czech,gpt4o,ohledy,y,88,"['koledy', 'doteky', 'kroupy', 'omluvy']",ohledy,klapky,únavu,3
6519,Czech,gpt4o,plesy,y,88,"['bandy', 'porty', 'archy', 'atomy']",plesy,vodky,lebku,3
6520,Czech,gpt4o,teroristů,ů,8328,"['milimetrů', 'nadšenců', 'radikálů', 'zločinců']",teroristů,balíčků,cvičením,5
6521,Czech,gpt4o,poradců,ů,8328,"['výborů', 'románů', 'nároků', 'oddílů']",poradců,stánků,deštěm,5
6522,Czech,gpt4o,rozhlasem,em,347,"['benzínem', 'průkazem', 'víkendem', 'rozchodem']",rozhlasem,práškem,stoličky,0
6523,Czech,gpt4o,vagónu,u,84,"['koncilu', 'jogurtu', 'bilionu', 'výpisu']",vagónu,katedru,dotykem,0
6524,Czech,gpt4o,vagónů,ů,8328,"['pralesů', 'skokanů', 'návyků', 'krajanů']",vagónů,majetků,lázním,0
6525,Czech,gpt4o,suchu,u,84,"['dietu', 'rámu', 'partu', 'grafu']",suchu,gangu,vaně,6
6526,Czech,gpt4o,oklikou,ou,283,"['vidinou', 'logikou', 'taškou', 'kabinou']",oklikou,čárou,koncilu,0
6527,Czech,gpt4o,terasou,ou,283,"['skálou', 'stezkou', 'puškou', 'hlínou']",terasou,děvkou,taxíku,1
6528,Czech,gpt4o,pochodem,em,347,"['chrámem', 'plamenem', 'výrokem', 'tělesem']",pochodem,paprskem,novinám,0
6529,Czech,gpt4o,pochodů,ů,8328,"['citátů', 'dekretů', 'vodičů', 'salátů']",pochodů,sloupků,balkónu,0
6530,Czech,gpt4o,masku,u,84,"['farmu', 'faktu', 'pásu', 'stopu']",masku,obalu,hrudi,7
6531,Czech,gpt4o,maskou,ou,283,"['branou', 'mámou', 'větou', 'partou']",maskou,vírou,novelu,5
6532,Czech,gpt4o,gangy,y,88,"['pumpy', 'kliky', 'dorty', 'vesty']",gangy,brady,triku,4
6533,Czech,gpt4o,listinou,ou,283,"['hustotou', 'smetanou', 'fasádou', 'zálibou']",listinou,hračkou,razítka,1
6534,Czech,gpt4o,opakem,em,347,"['skokem', 'mozkem', 'mrazem', 'tancem']",opakem,teplem,olejů,3
6535,Czech,gpt4o,jednotu,u,84,"['asfaltu', 'symbolu', 'legendu', 'salónu']",jednotu,grafiku,regály,4
6536,Czech,gpt4o,kokainu,u,84,"['praporu', 'kamionu', 'kolapsu', 'ksichtu']",kokainu,panenku,cizině,5
6537,Czech,gpt4o,obraně,ě,3708,"['nehodě', 'chodbě', 'jízdě', 'rovině']",obraně,svatbě,útoků,8
6538,Czech,gpt4o,obranou,ou,283,"['povahou', 'chodbou', 'jízdou', 'kapotou']",obranou,kočkou,mozaiky,4
6539,Czech,gpt4o,vitamínů,ů,8328,"['portrétů', 'analytiků', 'aktivistů', 'muzikantů']",vitamínů,poutníků,princezně,3
6540,Czech,gpt4o,patentů,ů,8328,"['profilů', 'tabletů', 'archivů', 'seznamů']",patentů,ostatků,modelech,3
6541,Czech,gpt4o,punku,u,84,"['kursu', 'vínu', 'archu', 'pastu']",punku,srubu,kakaa,1
6542,Czech,gpt4o,dvoru,u,84,"['naftu', 'tichu', 'ebolu', 'hrotu']",dvoru,mýtu,mrkve,2
6543,Czech,gpt4o,karmy,y,88,"['pinky', 'beaty', 'busty', 'pandy']",karmy,pruty,saunu,0
6544,Czech,gpt4o,karmu,u,84,"['nervu', 'lampu', 'kurtu', 'songu']",karmu,šumu,porna,2
6545,Czech,gpt4o,granátů,ů,8328,"['oponentů', 'krystalů', 'portálů', 'víkendů']",granátů,celníků,menšině,2
6546,Czech,gpt4o,efektu,u,84,"['limitu', 'humoru', 'panelu', 'indexu']",efektu,tenisu,rusům,6
6547,Czech,gpt4o,doteky,y,88,"['koledy', 'kroupy', 'ohledy', 'omluvy']",doteky,pětky,ježka,3
6548,Czech,gpt4o,panamě,ě,3708,"['kázně', 'blátě', 'únavě', 'raketě']",panamě,trůně,prvkům,0
6549,Czech,gpt4o,geny,y,88,"['vany', 'paty', 'huby', 'weby']",geny,nuly,vilu,6
6550,Czech,gpt4o,archivů,ů,8328,"['patentů', 'tabletů', 'seznamů', 'profilů']",archivů,ostatků,koláře,3
6551,Czech,gpt4o,produktů,ů,8328,"['systémů', 'projektů', 'pacientů', 'studentů']",produktů,výrobků,nemocnici,9
6552,Czech,gpt4o,krasu,u,84,"['tónu', 'bandu', 'golfu', 'plotu']",krasu,helmu,tygra,5
6553,Czech,gpt4o,plachtu,u,84,"['náhodu', 'táboru', 'vývaru', 'anténu']",plachtu,nápisu,kuřete,1
6554,Czech,gpt4o,plachtou,ou,283,"['popravou', 'zásobou', 'slabinou', 'tabulkou']",plachtou,slečnou,tiskovku,0
6555,Czech,gpt4o,benzínem,em,347,"['víkendem', 'průkazem', 'rozchodem', 'rozhlasem']",benzínem,medvědem,gramatiky,0
6556,Czech,gpt4o,vládcem,em,347,"['postojem', 'poklesem', 'ostrovem', 'vojákem']",vládcem,spánkem,proměnu,3
6557,Czech,gpt4o,průkazem,em,347,"['rozchodem', 'benzínem', 'rozhlasem', 'víkendem']",průkazem,práškem,identitě,0
6558,Czech,gpt4o,balkónu,u,84,"['impériu', 'ochranku', 'marxismu', 'inkoustu']",balkónu,dostatku,nosníky,0
